,reference,preco,endereco,localizacao,metragem,quartos,garagens,banheiro
228,ref: 470426,R$ 1.610.565,rua júlio vieira,"João Paulo, Florianópolis - SC",106m²,2,,1
229,ref: 470434,R$ 1.471.531,rua júlio vieira,"João Paulo, Florianópolis - SC",96m²,2,,3
230,ref: 470436,R$ 1.557.975,rua júlio vieira,"João Paulo, Florianópolis - SC",102m²,2,,3
231,ref: 470444,R$ 1.634.473,rua júlio vieira,"João Paulo, Florianópolis - SC",107m²,2,,1
232,ref: 468806,R$ 585.000,rua padova,"Córrego Grande, Florianópolis - SC",67m²,2,1,1
233,ref: 468847,R$ 2.780.000,rua pastor william richard schisler filho,"Itacorubi, Florianópolis - SC",170m²,3,3,4
234,ref: 464205,R$ 2.011.120,rua júlio vieira,"João Paulo, Florianópolis - SC",12699m²,3,,2
235,ref: 464214,R$ 1.983.405,rua júlio vieira,"João Paulo, Florianópolis - SC",125m²,3,,2
236,ref: 464220,R$ 1.413.086,rua júlio vieira,"João Paulo, Florianópolis - SC",92m²,2,,3
237,ref: 462394,R$ 2.978.000,rodovia joão paulo,"João Paulo, Florianópolis - SC",130m²,3,2,4
238,ref: 465819,R$ 657.564,rua luiz elias daux,"Ingleses do Rio Vermelho, Florianópolis - SC",73m²,2,1,2
239,ref: 465821,R$ 871.083,rua luiz elias daux,"Ingleses do Rio Vermelho, Florianópolis - SC",82m²,2,1,3
240,ref: 465822,R$ 1.000.895,rua luiz elias daux,"Ingleses do Rio Vermelho, Florianópolis - SC",120m²,3,1,2
241,ref: 465825,R$ 767.128,rua das dunas,"Ingleses do Rio Vermelho, Florianópolis - SC",73m²,2,1,2
242,ref: 465827,R$ 802.735,rua das dunas,"Ingleses do Rio Vermelho, Florianópolis - SC",82m²,2,1,3
243,ref: 465828,R$ 580.000,rodovia virgílio várzea,"Canasvieiras, Florianópolis - SC",55m²,2,,1
244,ref: 465829,R$ 1.393.626,rua das dunas,"Ingleses do Rio Vermelho, Florianópolis - SC",124m²,3,2,4
245,ref: 463089,R$ 1.259.000,rua ana luiza vieira,"Campeche, Florianópolis - SC",71m²,2,1,3
246,ref: 463329,R$ 625.000,servidão servidão laje de pedra,"Itacorubi, Florianópolis - SC",65m²,1,1,1
247,ref: 464751,R$ 786.788,rua da baliza,"Cachoeira do Bom Jesus, Florianópolis - SC",69m²,2,1,5
248,ref: 464757,R$ 786.788,rua da baliza,"Cachoeira do Bom Jesus, Florianópolis - SC",71m²,2,1,3
249,ref: 464761,R$ 786.788,rua da baliza,"Cachoeira do Bom Jesus, Florianópolis - SC",73m²,2,1,3
250,ref: 464767,R$ 813.420,rua da baliza,"Cachoeira do Bom Jesus, Florianópolis - SC",71m²,2,1,3
251,ref: 464778,R$ 814.584,rua da baliza,"Cachoeira do Bom Jesus, Florianópolis - SC",71m²,2,1,3
252,ref: 464783,R$ 814.584,rua da baliza,"Cachoeira do Bom Jesus, Florianópolis - SC",73m²,2,1,3
253,ref: 462668,R$ 2.935.972,rodovia joão paulo,"João Paulo, Florianópolis - SC",135m²,3,3,4
254,ref: 462682,R$ 2.951.173,rodovia joão paulo,"João Paulo, Florianópolis - SC",135m²,3,3,4
255,ref: 462694,R$ 280.000,servidão servidão josé manoel pacifico,"Ingleses do Rio Vermelho, Florianópolis - SC",60m²,2,,1
256,ref: 462706,R$ 2.694.173,rodovia joão paulo,"João Paulo, Florianópolis - SC",135m²,3,2,4
257,ref: 462708,R$ 2.835.972,rodovia joão paulo,"João Paulo, Florianópolis - SC",135m²,3,2,4
258,ref: 462723,R$ 475.000,rua das gaivotas,"Ingleses do Rio Vermelho, Florianópolis - SC",40m²,1,,1
259,ref: 463460,R$ 750.000,rua doutor homero de miranda gomes 1.180,"Estreito, Florianópolis - SC",84m²,3,2,2
260,ref: 463465,R$ 4.201.820,rua jornalista haroldo callado,"Jurerê, Florianópolis - SC",136m²,3,,4
261,ref: 464322,R$ 1.598.000,rua joão meirelles,"Abraão, Florianópolis - SC",97m²,3,2,3
262,ref: 464330,R$ 1.790.000,avenida das raias,"Jurerê Internacional, Florianópolis - SC",87m²,2,1,2
263,ref: 464353,R$ 3.830.000,rua deputado paulo preis,"Jurerê, Florianópolis - SC",134m²,3,1,7
264,ref: 466185,R$ 548.000,avenida hercílio luz,"Centro, Florianópolis - SC",53m²,1,,1
265,ref: 466204,R$ 450.000,rua leonel pereira,"Cachoeira do Bom Jesus, Florianópolis - SC",45m²,2,1,3
266,ref: 466219,R$ 523.000,avenida hercílio luz,"Centro, Florianópolis - SC",43m²,1,,1
267,ref: 463591,R$ 900.000,rua auroreal,"Campeche, Florianópolis - SC",99m²,2,,2
268,ref: 463037,R$ 475.000,rua josé joão martendal,"Carvoeira, Florianópolis - SC",59m²,2,1,1
269,ref: 464665,R$ 2.021.280,rua dos peixes,"Jurerê Internacional, Florianópolis - SC",87m²,2,,3
270,ref: 464671,R$ 4.042.555,rua professor manoel do lago almeida,"Jurerê, Florianópolis - SC",141m²,3,,4
271,ref: 464703,R$ 786.788,rua da baliza,"Cachoeira do Bom Jesus, Florianópolis - SC",71m²,2,1,3
272,ref: 461655,R$ 910.000,avenida luiz boiteux piazza,"Ponta das Canas, Florianópolis - SC",83m²,2,1,2
273,ref: 461690,R$ 910.000,avenida luiz boiteux piazza,"Ponta das Canas, Florianópolis - SC",83m²,2,,2
274,ref: 461222,R$ 8.750.000,avenida jornalista rubens de arruda ramos,"Centro, Florianópolis - SC",335m²,4,4,2
275,ref: 463201,R$ 1.595.000,rua desembargador urbano salles,"Centro, Florianópolis - SC",130m²,3,2,2
276,ref: 461413,R$ 834.709,rua doutor joão de oliveira,"Canasvieiras, Florianópolis - SC",73m²,2,,2
277,ref: 467098,R$ 1.495.000,avenida campeche,"Campeche, Florianópolis - SC",122m²,2,2,1
278,ref: 467113,R$ 528.500,rua araci vaz callado,"Estreito, Florianópolis - SC",45m²,1,1,1
279,ref: 462966,R$ 529.999*,rua osvaldo climaco,"Ingleses do Rio Vermelho, Florianópolis - SC",45m²,1,1,1
280,ref: 464958,R$ 1.570.000,avenida campeche,"Campeche, Florianópolis - SC",94m²,3,,2
281,ref: 463843,R$ 785.663,rua da baliza,"Cachoeira do Bom Jesus, Florianópolis - SC",71m²,2,,1
282,ref: 463845,R$ 785.663,rua da baliza,"Cachoeira do Bom Jesus, Florianópolis - SC",69m²,2,,1
283,ref: 463846,R$ 785.663,rua da baliza,"Cachoeira do Bom Jesus, Florianópolis - SC",71m²,2,,3
284,ref: 463848,R$ 785.663,rua da baliza,"Cachoeira do Bom Jesus, Florianópolis - SC",73m²,2,,3
285,ref: 463850,R$ 813.420,rua da baliza,"Cachoeira do Bom Jesus, Florianópolis - SC",71m²,2,,3
286,ref: 463851,R$ 813.420,rua da baliza,"Cachoeira do Bom Jesus, Florianópolis - SC",73m²,2,,3
287,ref: 463852,R$ 840.185,rua da baliza,"Cachoeira do Bom Jesus, Florianópolis - SC",71m²,2,,3
288,ref: 463853,R$ 840.185,rua da baliza,"Cachoeira do Bom Jesus, Florianópolis - SC",69m²,2,,3
289,ref: 463854,R$ 840.185,rua da baliza,"Cachoeira do Bom Jesus, Florianópolis - SC",73m²,2,,3
290,ref: 473724,R$ 449.000*,rua joão pio duarte silva,"Córrego Grande, Florianópolis - SC",75m²,2,1,1
291,ref: 469368,R$ 848.000,rua ilha das galés,"Ingleses Norte, Florianópolis - SC",87m²,2,1,2
292,ref: 469961,R$ 1.378.000,avenida atlântica,"Jardim Atlântico, Florianópolis - SC",116m²,3,2,4
293,ref: 474871,R$ 700.000,rua do kalifa,"Canasvieiras, Florianópolis - SC",68m²,2,1,2
294,ref: 473898,R$ 534.000,rua trajano,"Centro, Florianópolis - SC",53m²,2,,1
295,ref: 473934,R$ 1.200.000,rua pirineus,"Córrego Grande, Florianópolis - SC",68m²,2,2,2
296,ref: 473950,R$ 1.300.000,rua otávio cruz,"Campeche, Florianópolis - SC",67m²,2,1,2
297,ref: 468312,R$ 760.000,rua timbaúba do ribeirão,"Ribeirão da Ilha, Florianópolis - SC",58m²,2,1,2
298,ref: 471420,R$ 650.000,rua pastor william richard schisler filho,"Itacorubi, Florianópolis - SC",74m²,2,1,2
299,ref: 469153,R$ 1.096.000,rua doutor carlos corrêa,"Beiramar, Florianópolis - SC",92m²,2,,3
300,ref: 469154,R$ 1.554.000,rua doutor carlos corrêa,"Beiramar, Florianópolis - SC",124m²,3,2,4
301,ref: 468957,R$ 479.000,servidão lindomar álvaro da silveira,"Ingleses, Florianópolis - SC",45m²,1,1,1
302,ref: 468127,R$ 892.219,rua getúlio zomer,"Canasvieiras, Florianópolis - SC",92m²,2,,1
303,ref: 468131,R$ 866.180,rua getúlio zomer,"Canasvieiras, Florianópolis - SC",84m²,2,,2
304,ref: 468133,R$ 866.180,rua getúlio zomer,"Canasvieiras, Florianópolis - SC",84m²,2,,1
305,ref: 468135,R$ 843.444,rua getúlio zomer,"Canasvieiras, Florianópolis - SC",84m²,2,,1
306,ref: 468138,R$ 615.876,rua getúlio zomer,"Canasvieiras, Florianópolis - SC",59m²,2,,2
307,ref: 468145,R$ 891.420,rua getúlio zomer,"Canasvieiras, Florianópolis - SC",84m²,2,,1
308,ref: 468146,R$ 891.420,rua getúlio zomer,"Canasvieiras, Florianópolis - SC",84m²,2,,1
309,ref: 468149,R$ 632.702,rua getúlio zomer,"Canasvieiras, Florianópolis - SC",59m²,2,,1
310,ref: 470968,R$ 444.889,estrada cristóvão machado de campos,"Vargem Grande, Florianópolis - SC",61m²,2,1,2
311,ref: 470969,R$ 428.889,estrada cristóvão machado de campos,"Vargem Grande, Florianópolis - SC",57m²,2,1,1
312,ref: 470771,R$ 1.530.000,rua delminda silveira,"Beiramar, Florianópolis - SC",131m²,3,,5
313,ref: 465561,R$ 1.699.000,rua pastor william richard schisler filho,"Itacorubi, Florianópolis - SC",122m²,4,2,6
314,ref: 465569,R$ 1.012.018,rua leonel pereira,"Cachoeira do Bom Jesus, Florianópolis - SC",144m²,1,,1
315,ref: 465581,R$ 660.801,rua leonel pereira,"Cachoeira do Bom Jesus, Florianópolis - SC",58m²,2,,2
316,ref: 465596,R$ 570.930,rua leonel pereira,"Cachoeira do Bom Jesus, Florianópolis - SC",58m²,2,,1
317,ref: 465927,R$ 1.050.000,rodovia baldicero filomeno,"Ribeirão da Ilha, Florianópolis - SC",82m²,3,1,2
318,ref: 461611,R$ 2.700.000,rua pastor william richard schisler filho,"Itacorubi, Florianópolis - SC",189m²,3,3,3
319,ref: 464448,R$ 1.350.000,rua dos surubins,"Jurerê, FLORIANÓPOLIS - SC",107m²,3,2,3
320,ref: 462435,R$ 2.835.972,rodovia joão paulo,"João Paulo, Florianópolis - SC",135m²,3,2,4
321,ref: 462444,R$ 2.977.770,rodovia joão paulo,"João Paulo, Florianópolis - SC",135m²,3,2,4
322,ref: 462464,R$ 3.536.572,rodovia joão paulo,"João Paulo, Florianópolis - SC",163m²,3,3,4
323,ref: 462468,R$ 2.835.972,rodovia joão paulo,"João Paulo, Florianópolis - SC",135m²,3,2,4
324,ref: 459873,R$ 1.450.000,servidão jacatirão-açu,"Campeche, Florianópolis - SC",113m²,3,2,2
325,ref: 460303,R$ 1.460.000,rua itapiranga,"ITACORUBI, Florianópolis - SC",112m²,3,2,2
326,ref: 460346,R$ 750.000,avenida mauro ramos,"Centro, FLORIANÓPOLIS - SC",76m²,2,1,2
327,ref: 460366,R$ 1.123.306,rua júlio vieira,"João Paulo, Florianópolis - SC",82m²,2,,2
328,ref: 461176,R$ 357.000,servidão alvino luciano da silva,"Ingleses, Florianópolis - SC",55m²,2,2,1
329,ref: 461182,R$ 1.120.000,rua itapiranga,"itacorubi, Florianópolis - SC",88m²,2,1,2
330,ref: 462738,R$ 3.514.905,rodovia joão paulo,"João Paulo, Florianópolis - SC",162m²,3,3,4
331,ref: 462742,R$ 3.325.919,rodovia joão paulo,"João Paulo, Florianópolis - SC",158m²,3,2,4
332,ref: 462746,R$ 4.600.000,rua frei caneca,"Agronômica, Florianópolis - SC",221m²,3,3,8
333,ref: 462795,R$ 1.950.000,rua das corticeiras,"Campeche, Florianópolis - SC",101m²,3,2,2
334,ref: 462799,R$ 1.300.000*,avenida campeche,"Campeche, Florianópolis - SC",76m²,2,1,2
335,ref: 461738,R$ 1.300.000,rua joaquim josé antunes,"Campeche, Florianópolis - SC",115m²,3,,2
336,ref: 461785,R$ 700.000,servidão jaborandi,"Campeche, Florianópolis - SC",77m²,2,,2
337,ref: 462051,R$ 2.836.000,rodovia joão paulo,"João Paulo, Florianópolis - SC",130m²,3,2,4
338,ref: 460671,R$ 415.000,rodovia joão gualberto soares,"São João do Rio Vermelho, Florianópolis - SC",68m²,2,1,2
339,ref: 460672,R$ 1.500.000,rua rui barbosa,"Beiramar, Florianópolis - SC",116m²,3,2,5
340,ref: 460175,R$ 720.000,rua timbaúba do ribeirão,"Ribeirão da Ilha, Florianópolis - SC",73m²,2,2,2
341,ref: 460188,R$ 879.000,rua araci vaz callado,"Estreito, Florianópolis - SC",70m²,2,,2
342,ref: 464789,R$ 841.387,rua da baliza,"Cachoeira do Bom Jesus, Florianópolis - SC",71m²,2,1,3
343,ref: 464793,R$ 841.387,rua da baliza,"Cachoeira do Bom Jesus, Florianópolis - SC",69m²,2,1,3
344,ref: 464818,R$ 841.387,rua da baliza,"Cachoeira do Bom Jesus, Florianópolis - SC",73m²,2,1,3
345,ref: 464857,R$ 720.000,avenida buriti,"Itacorubi, Florianópolis - SC",71m²,2,1,2
346,ref: 465021,R$ 420.000,rua jornalista tito carvalho,"Carvoeira, Florianópolis - SC",47m²,1,1,1
347,ref: 465035,R$ 1.920.000,rua frei evaristo,"Centro, Florianópolis - SC",132m²,3,2,6
348,ref: 459719,R$ 420.000,rua getúlio zomer,"Canasvieiras, Florianópolis - SC",90m²,2,,2
349,ref: 459654,R$ 535.000,rua professor clementino de brito,"Capoeiras, Florianópolis - SC",72m²,2,1,2
350,ref: 460222,R$ 1.469.038,rua júlio vieira,"João Paulo, Florianópolis - SC",91m²,3,,3
351,ref: 460260,R$ 435.000,estrada manoel leôncio de souza brito,"Vargem Pequena, Florianópolis - SC",57m²,2,1,1
352,ref: 459531,R$ 399.000,rodovia virgílio várzea,"Canasvieiras, Florianópolis - SC",55m²,2,1,1
353,ref: 458474,R$ 1.000.000,rua berta lutz,"Cachoeira do Bom Jesus, Florianópolis - SC",91m²,2,1,3
354,ref: 459011,R$ 649.000,rua lídio manoel coelho,"Ingleses do Rio Vermelho, Florianópolis - SC",60m²,2,1,2
355,ref: 459030,R$ 1.456.000,rua berta lutz,"Cachoeira do Bom Jesus, Florianópolis - SC",89m²,2,,5
356,ref: 454544,R$ 652.881,estrada dom joão becker,"Ingleses do Rio Vermelho, Florianópolis - SC",42m²,1,1,1
357,ref: 454547,R$ 851.224,estrada dom joão becker,"Ingleses do Rio Vermelho, Florianópolis - SC",68m²,2,1,3
358,ref: 454549,R$ 633.598,servidão nossa senhora aparecida,"Ingleses do Rio Vermelho, Florianópolis - SC",98m²,3,1,2
359,ref: 454550,R$ 619.824,servidão nossa senhora aparecida,"Ingleses do Rio Vermelho, Florianópolis - SC",85m²,3,,2
360,ref: 454551,R$ 493.104,servidão nossa senhora aparecida,"Ingleses do Rio Vermelho, Florianópolis - SC",72m²,2,,2
361,ref: 454584,R$ 2.370.000,rua jornalista narbal villela,"João Paulo, Florianópolis - SC",195m²,3,3,7
362,ref: 455850,R$ 1.217.000,rua maria luiza agostinho,"Itacorubi, Florianópolis - SC",130m²,3,2,4
363,ref: 455770,R$ 900.000,avenida pequeno príncipe,"Campeche, Florianópolis - SC",49m²,1,1,1
364,ref: 454031,R$ 1.750.000,avenida campeche,"Campeche, Florianópolis - SC",91m²,3,,3
365,ref: 454108,R$ 1.100.000,rua heloisa rojo machado,"Campeche, Florianópolis - SC",92m²,3,2,3
366,ref: 452706,R$ 590.000,rua joao pio duarte silva,"Córrego Grande, Florianópolis - SC",68m²,2,1,1
367,ref: 451479,R$ 427.000,rua lauro linhares,"Trindade, Florianópolis - SC",49m²,1,1,1
368,ref: 449893,R$ 949.000,rua frei caneca,"Beiramar, FLORIANÓPOLIS - SC",88m²,3,1,2
369,ref: 454735,R$ 360.000,rua tenente silveira,"Centro, Florianópolis - SC",34m²,1,,1
370,ref: 473051,R$ 585.000,rua tenente silveira,"Centro, Florianópolis - SC",82m²,2,1,2
371,ref: 473084,R$ 1.750.000,avenida campeche,"Campeche, Florianópolis - SC",99m²,3,1,3
372,ref: 474925,R$ 850.000,avenida campeche,"Campeche, Florianópolis - SC",51m²,1,1,1
373,ref: 474927,R$ 260.000,servidão pedro laureano dos santos,"Ingleses do Rio Vermelho, Florianópolis - SC",55m²,2,1,1
374,ref: 474972,R$ 4.290.000,rodovia joão paulo,"João Paulo, Florianópolis - SC",163m²,3,3,4
375,ref: 474973,R$ 3.190.000,rodovia joão paulo,"João Paulo, Florianópolis - SC",130m²,3,3,4
376,ref: 471444,R$ 990.000,rua almirante lamego,"Centro, Florianópolis - SC",96m²,3,1,3
377,ref: 471309,R$ 1.340.000,avenida campeche,"Campeche, Florianópolis - SC",72m²,2,1,2
378,ref: 471351,R$ 1.380.000,rua gilmar darli vieira,"Campeche, Florianópolis - SC",59m²,2,,2
379,ref: 471802,R$ 959.000,servidão pedro edmundo bittencourt,"Rio Tavares, Florianópolis - SC",69m²,2,2,2
380,ref: 471005,R$ 850.000,rua salvatina feliciana dos santos,"Itacorubi, Florianópolis - SC",77m²,2,2,2
381,ref: 470209,R$ 1.230.000,rodovia tertuliano brito xavier,"Jurerê, Florianópolis - SC",127m²,3,1,4
382,ref: 467760,R$ 530.000,rua ranulpho josé de souza sobrinho,"Canasvieiras, Florianópolis - SC",59m²,2,2,1
383,ref: 466390,R$ 1.495.000,avenida campeche,"Campeche, Florianópolis - SC",102m²,3,,4
384,ref: 461865,R$ 990.000,rua brisamar,"Ingleses, Florianópolis - SC",100m²,3,2,1
385,ref: 466236,R$ 2.200.000,avenida campeche,"Campeche, Florianópolis - SC",94m²,3,,1
386,ref: 466237,R$ 1.190.884,rua da quaresmeira roxa,"Cachoeira do Bom Jesus, Florianópolis - SC",142m²,4,2,2
387,ref: 466286,R$ 1.250.000,rua altamiro guimarães,"Centro, Florianópolis - SC",129m²,3,1,2
388,ref: 466305,R$ 851.000,rua joaquim costa,"Agronômica, Florianópolis - SC",76m²,3,1,2
389,ref: 467788,R$ 1.380.000,rua tenente silveira,"Centro, Florianópolis - SC",135m²,3,2,3
390,ref: 454551,R$ 493.104,servidão nossa senhora aparecida,"Ingleses do Rio Vermelho, Florianópolis - SC",72m²,2,,2
391,ref: 454584,R$ 2.370.000,rua jornalista narbal villela,"João Paulo, Florianópolis - SC",195m²,3,3,7
392,ref: 455850,R$ 1.217.000,rua maria luiza agostinho,"Itacorubi, Florianópolis - SC",130m²,3,2,4
393,ref: 455770,R$ 900.000,avenida pequeno príncipe,"Campeche, Florianópolis - SC",49m²,1,1,1
394,ref: 454031,R$ 1.750.000,avenida campeche,"Campeche, Florianópolis - SC",91m²,3,,3
395,ref: 454108,R$ 1.100.000,rua heloisa rojo machado,"Campeche, Florianópolis - SC",92m²,3,2,3
396,ref: 452706,R$ 590.000,rua joao pio duarte silva,"Córrego Grande, Florianópolis - SC",68m²,2,1,1
397,ref: 451479,R$ 427.000,rua lauro linhares,"Trindade, Florianópolis - SC",49m²,1,1,1
398,ref: 449893,R$ 949.000,rua frei caneca,"Beiramar, FLORIANÓPOLIS - SC",88m²,3,1,2
399,ref: 454735,R$ 360.000,rua tenente silveira,"Centro, Florianópolis - SC",34m²,1,,1
400,ref: 473051,R$ 585.000,rua tenente silveira,"Centro, Florianópolis - SC",82m²,2,1,2
401,ref: 473084,R$ 1.750.000,avenida campeche,"Campeche, Florianópolis - SC",99m²,3,1,3
402,ref: 474925,R$ 850.000,avenida campeche,"Campeche, Florianópolis - SC",51m²,1,1,1
403,ref: 474927,R$ 260.000,servidão pedro laureano dos santos,"Ingleses do Rio Vermelho, Florianópolis - SC",55m²,2,1,1
404,ref: 474972,R$ 4.290.000,rodovia joão paulo,"João Paulo, Florianópolis - SC",163m²,3,3,4
405,ref: 474973,R$ 3.190.000,rodovia joão paulo,"João Paulo, Florianópolis - SC",130m²,3,3,4
406,ref: 471444,R$ 990.000,rua almirante lamego,"Centro, Florianópolis - SC",96m²,3,1,3
407,ref: 471309,R$ 1.340.000,avenida campeche,"Campeche, Florianópolis - SC",72m²,2,1,2
408,ref: 471351,R$ 1.380.000,rua gilmar darli vieira,"Campeche, Florianópolis - SC",59m²,2,,2
409,ref: 471802,R$ 959.000,servidão pedro edmundo bittencourt,"Rio Tavares, Florianópolis - SC",69m²,2,2,2
410,ref: 471005,R$ 850.000,rua salvatina feliciana dos santos,"Itacorubi, Florianópolis - SC",77m²,2,2,2
411,ref: 470209,R$ 1.230.000,rodovia tertuliano brito xavier,"Jurerê, Florianópolis - SC",127m²,3,1,4
412,ref: 467760,R$ 530.000,rua ranulpho josé de souza sobrinho,"Canasvieiras, Florianópolis - SC",59m²,2,2,1
413,ref: 466390,R$ 1.495.000,avenida campeche,"Campeche, Florianópolis - SC",102m²,3,,4
414,ref: 461865,R$ 990.000,rua brisamar,"Ingleses, Florianópolis - SC",100m²,3,2,1
415,ref: 466236,R$ 2.200.000,avenida campeche,"Campeche, Florianópolis - SC",94m²,3,,1
416,ref: 466237,R$ 1.190.884,rua da quaresmeira roxa,"Cachoeira do Bom Jesus, Florianópolis - SC",142m²,4,2,2
417,ref: 466286,R$ 1.250.000,rua altamiro guimarães,"Centro, Florianópolis - SC",129m²,3,1,2
418,ref: 466305,R$ 851.000,rua joaquim costa,"Agronômica, Florianópolis - SC",76m²,3,1,2
419,ref: 467788,R$ 1.380.000,rua tenente silveira,"Centro, Florianópolis - SC",135m²,3,2,3
420,ref: 470172,R$ 350.000,estrada anarolina silveira santos,"Vargem do Bom Jesus, Florianópolis - SC",56m²,2,1,1
421,ref: 470173,R$ 360.000,estrada anarolina silveira santos,"Vargem do Bom Jesus, Florianópolis - SC",56m²,2,1,1
422,ref: 470175,R$ 380.000,estrada anarolina silveira santos,"Vargem do Bom Jesus, Florianópolis - SC",54m²,2,2,1
423,ref: 475162,R$ 550.000,rua álvaro ramos,"Trindade, Florianópolis - SC",75m²,3,,1
424,ref: 475173,R$ 860.000,rua lauro linhares,"Trindade, Florianópolis - SC",84m²,3,1,2
425,ref: 448302,R$ 900.000,rua felipe schmidt,"Centro, Florianópolis - SC",100m²,2,1,2
426,ref: 448313,R$ 700.000,rodovia amaro antonio vieira,"Itacorubi, Florianópolis - SC",75m²,3,1,2
427,ref: 448375,R$ 785.000,rua sao jose,"Balneário, Florianópolis - SC",109m²,3,,2
428,ref: 447804,R$ 884.674,rua antonio jose thomaz da costa,"Campeche, Florianópolis - SC",42m²,1,,1
429,ref: 448235,R$ 616.621,avenida internacional,"Ingleses, Florianópolis - SC",72m²,2,1,2
430,ref: 447946,R$ 1.600.000,rua salvatina feliciana dos santos,"Itacorubi, Florianópolis - SC",98m²,3,2,4
431,ref: 447961,R$ 1.100.000,avenida campeche,"Campeche, Florianópolis - SC",82m²,2,1,2
432,ref: 446899,R$ 550.000,servidão sinfronio jose da silveira,"Campeche, Florianópolis - SC",76m²,2,,2
433,ref: 446684,R$ 1.590.000,avenida das raias,"Jurerê Internacional, Florianópolis - SC",67m²,2,2,2
434,ref: 445725,R$ 680.000,rua das gaivotas,"Ingleses do Rio Vermelho, Florianópolis - SC",70m²,2,1,2
435,ref: 445626,R$ 1.130.000,rua heloisa rojo machado,"Campeche, Florianópolis - SC",91m²,3,2,2
436,ref: 445637,R$ 810.000,rua pastor william richard schisler filho,"Itacorubi, Florianópolis - SC",70m²,2,1,2
437,ref: 445881,R$ 869.000,rua gilmar darli vieira,"Campeche, Florianópolis - SC",45m²,1,,1
438,ref: 446056,R$ 935.000,rua peixe rei,"Ingleses do Rio Vermelho, Florianópolis - SC",89m²,2,1,3
439,ref: 443524,R$ 1.150.000,servidão catavento,"Campeche, Florianópolis - SC",70m²,2,,2
440,ref: 469891,R$ 530.000,rodovia virgílio várzea,"Canasvieiras, Florianópolis - SC",55m²,2,1,1
441,ref: 469938,R$ 1.180.000,rua sucupira,"Campeche, Florianópolis - SC",68m²,2,,3
442,ref: 472302,R$ 755.000,rua crispim mira,"Centro, Florianópolis - SC",98m²,3,1,2
443,ref: 468787,R$ 1.998.000,avenida campeche,"Campeche, Florianópolis - SC",98m²,3,2,1
444,ref: 468901,R$ 845.000,rodovia virgílio várzea,"Monte Verde, Florianópolis - SC",83m²,2,1,2
445,ref: 474617,R$ 590.000,rua anita garibaldi,"Centro, Florianópolis - SC",57m²,2,,1
446,ref: 474658,R$ 265.000,rua douglas seabra levier,"Carvoeira, Florianópolis - SC",28m²,1,,1
447,ref: 471163,R$ 2.660.000,rua pastor william richard schisler filho,"Itacorubi, Florianópolis - SC",170m²,4,3,5
448,ref: 473689,R$ 470.000,"rodovia admar gonzaga, 1347","Itacorubi, Florianópolis - SC",73m²,2,1,1
449,ref: 466026,R$ 1.050.000,rodovia baldicero filomeno,"Ribeirão da Ilha, Florianópolis - SC",82m²,3,1,2
450,ref: 467959,R$ 690.000,servidão feliciano martins vieira,"Itacorubi, Florianópolis - SC",73m²,2,2,1
451,ref: 467971,R$ 1.390.000,rua das piraúnas,"Jurerê Internacional, Florianópolis - SC",89m²,3,2,2
452,ref: 467940,R$ 340.000,travessa ibiza,"Campeche, Florianópolis - SC",51m²,2,,1
453,ref: 474741,R$ 850.000,rua crispim mira,"Centro, Florianópolis - SC",93m²,3,1,2
454,ref: 451381,R$ 1.250.000,servidão laje de pedra,"Itacorubi, Florianópolis - SC",89m²,2,1,4
455,ref: 450735,R$ 830.000,rua fulvio aducci,"Estreito, Florianópolis - SC",128m²,3,1,2
456,ref: 450742,R$ 580.000,rua tenente silveira,"Centro, Florianópolis - SC",61m²,2,1,1
457,ref: 449121,R$ 1.010.000,rua joao luiz da silva brito,"Canasvieiras, Florianópolis - SC",68m²,2,,1
458,ref: 447350,R$ 371.000,servidão garcia esporte e lazer,"Carianos, Florianópolis - SC",68m²,2,1,2
459,ref: 450045,R$ 1.290.000,avenida campeche,"Campeche, Florianópolis - SC",71m²,2,,2
460,ref: 450814,R$ 1.150.000,rua jeronimo venancio das chagas,"Campeche, Florianópolis - SC",80m²,2,,1
461,ref: 450849,R$ 1.350.000,avenida campeche,"campeche, Florianópolis - SC",72m²,2,,3
462,ref: 449141,R$ 890.000,rua pastor william richard schisler filho,"Itacorubi, Florianópolis - SC",125m²,2,2,3
463,ref: 451081,R$ 1.330.000,estrada haroldo soares glavan,"Cacupé, Florianópolis - SC",94m²,3,2,2
464,ref: 450408,R$ 1.200.000,rua sagrado coracao de jesus,"Morro das Pedras, Florianópolis - SC",97m²,3,2,2
465,ref: 452021,R$ 1.590.000,rua professor renato barbosa,"Jurerê, Florianópolis - SC",65m²,2,1,5
466,ref: 447666,R$ 799.000,rua jurerê tradicional,"Jurerê, Florianópolis - SC",58m²,2,2,5
467,ref: 473137,R$ 620.000,rodovia baldicero filomeno,"Ribeirão da Ilha, Florianópolis - SC",64m²,2,,2
468,ref: 472137,R$ 980.000,rua nivaldo dias,"Campeche, Florianópolis - SC",65m²,2,1,2
469,ref: 472559,R$ 1.590.000,rua itapiranga,"Itacorubi, Florianópolis - SC",116m²,3,2,3
470,ref: 453137,R$ 1.575.000,rua otavio cruz,"Campeche, Florianópolis - SC",98m²,2,1,2
471,ref: 451211,R$ 950.000,rua almiscar,"Monte Verde, Florianópolis - SC",90m²,3,2,2
