;reference;preco;endereco;localizacao;metragem;quartos;garagens;banheiro
254;ref: 219694;R$ 900.000;avenida soledade;Petrópolis, Porto Alegre - RS;95m²;3;2;2
255;ref: 338960;R$ 415.000;rua eca de queiroz;Petrópolis, Porto Alegre - RS;93m²;2;1;2
256;ref: 332047;R$ 587.000;avenida carlos gomes;Petrópolis, Porto Alegre - RS;108m²;3;1;4
257;ref: 279509;R$ 750.000;rua costa;Menino Deus, Porto Alegre - RS;133m²;3;1;2
258;ref: 33769;R$ 705.000;rua botafogo;Menino Deus, Porto Alegre - RS;90m²;3;1;2
259;ref: 197578;R$ 545.000;rua miguel couto;Menino Deus, Porto Alegre - RS;71m²;2;1;2
260;ref: 16517;R$ 750.000;rua dona ondina;Menino Deus, Porto Alegre - RS;91m²;3;3;2
261;ref: 393300;R$ 549.000*;rua jose de alencar;Menino Deus, Porto Alegre - RS;71m²;2;2;3
262;ref: 416248;R$ 755.000;rua correa lima;Menino Deus, Porto Alegre - RS;88m²;3;2;2
263;ref: 381722;R$ 720.000;rua riveira;Petrópolis, Porto Alegre - RS;68m²;2;2;2
264;ref: 378435;R$ 550.000;rua coronel andre belo;Menino Deus, Porto Alegre - RS;79m²;2;1;1
265;ref: 336074;R$ 400.000;rua dezessete de junho;Menino Deus, Porto Alegre - RS;69m²;2;;2
266;ref: 332736;R$ 550.000;avenida getulio vargas;Menino Deus, Porto Alegre - RS;90m²;2;;2
267;ref: 320797;R$ 720.000;rua felizardo furtado;Petrópolis, Porto Alegre - RS;80m²;2;1;2
268;ref: 312916;R$ 725.000;rua dona oti;Petrópolis, Porto Alegre - RS;77m²;2;2;2
269;ref: 274999;R$ 755.000;rua correa lima;Menino Deus, Porto Alegre - RS;88m²;3;2;2
270;ref: 288726;R$ 399.900;travessa alexandrino de alencar;Menino Deus, Porto Alegre - RS;58m²;2;1;2
271;ref: 207749;R$ 550.000;rua visconde de inhauma;Menino Deus, Porto Alegre - RS;62m²;2;1;2
272;ref: 151606;R$ 719.000;rua faria santos;Petrópolis, Porto Alegre - RS;65m²;2;2;3
273;ref: 461358;R$ 579.000*;avenida iguassu;Petrópolis, Porto Alegre - RS;120m²;3;2;2
274;ref: 466561;R$ 920.000;rua eça de queiroz;Petrópolis, Porto Alegre - RS;103m²;3;2;2
275;ref: 451267;R$ 555.000;rua goncalves dias;Menino Deus, Porto Alegre - RS;82m²;2;1;2
276;ref: 415401;R$ 648.900;rua marques do pombal;Moinhos de Vento, Porto Alegre - RS;95m²;2;1;1
277;ref: 390489;R$ 580.000;rua alvares machado;Petrópolis, Porto Alegre - RS;106m²;3;1;2
278;ref: 391562;R$ 410.000;avenida protasio alves;Petrópolis, Porto Alegre - RS;75m²;2;2;2
279;ref: 416822;R$ 695.000;rua general caldwell;Menino Deus, Porto Alegre - RS;101m²;3;1;2
280;ref: 260471;R$ 730.000;rua coronel corte real;Petrópolis, Porto Alegre - RS;75m²;2;3;2
281;ref: 268098;R$ 760.000;avenida getulio vargas;Menino Deus, Porto Alegre - RS;92m²;3;1;2
282;ref: 135107;R$ 397.000*;rua dona augusta;Menino Deus, Porto Alegre - RS;74m²;2;1;2
283;ref: 98079;R$ 580.000;rua dario pederneiras;Petrópolis, Porto Alegre - RS;188m²;3;1;3
284;ref: 459380;R$ 930.000;avenida luiz manoel gonzaga;Petrópolis, Porto Alegre - RS;120m²;3;2;2
285;ref: 469313;R$ 740.000;rua coronel corte real;Petrópolis, Porto Alegre - RS;74m²;2;1;2
286;ref: 446531;R$ 772.000;rua almirante goncalves;Menino Deus, Porto Alegre - RS;95m²;3;1;2
287;ref: 452108;R$ 690.000;rua general caldwell;Menino Deus, Porto Alegre - RS;102m²;3;1;2
288;ref: 418256;R$ 740.000;rua riveira;Petrópolis, Porto Alegre - RS;111m²;2;1;3
289;ref: 400206;R$ 930.000;avenida soledade;Petrópolis, Porto Alegre - RS;130m²;3;3;2
290;ref: 326785;R$ 690.000;rua silveiro;Menino Deus, Porto Alegre - RS;112m²;3;2;2
291;ref: 324989;R$ 574.000;rua alvares machado;Petrópolis, Porto Alegre - RS;105m²;3;1;3
292;ref: 90649;R$ 394.000;rua dezessete de junho;Menino Deus, Porto Alegre - RS;74m²;2;1;2
293;ref: 189354;R$ 395.000;rua jose de alencar;Menino Deus, Porto Alegre - RS;84m²;2;;2
294;ref: 431594;R$ 389.800;rua adriano ribeiro;Menino Deus, Porto Alegre - RS;58m²;2;1;2
295;ref: 360255;R$ 450.000;rua sape;Passo da Areia, Porto Alegre - RS;57m²;2;1;2
296;ref: 304724;R$ 780.000;avenida erico verissimo;Menino Deus, Porto Alegre - RS;95m²;3;1;2
297;ref: 347320;R$ 390.000;rua marcilio dias;Menino Deus, Porto Alegre - RS;69m²;2;;1
298;ref: 333140;R$ 750.000;rua desembargador alves nogueira;Petrópolis, Porto Alegre - RS;81m²;2;2;3
299;ref: 315557;R$ 450.000;rua roque calage;Passo da Areia, Porto Alegre - RS;68m²;2;2;2
300;ref: 271687;R$ 940.000;rua felipe de oliveira;Petrópolis, Porto Alegre - RS;113m²;3;3;3
301;ref: 270344;R$ 570.000;rua riveira;Petrópolis, Porto Alegre - RS;91m²;3;2;2
302;ref: 293058;R$ 570.000;rua miguel couto;Menino Deus, Porto Alegre - RS;89m²;2;1;1
303;ref: 122400;R$ 750.000;rua dario pederneiras;Petrópolis, Porto Alegre - RS;94m²;2;2;2
304;ref: 140749;R$ 390.000;rua dezessete de junho;Menino Deus, Porto Alegre - RS;66m²;2;;1
305;ref: 186761;R$ 570.000;avenida protasio alves;Petrópolis, Porto Alegre - RS;133m²;3;1;1
306;ref: 179179;R$ 449.500;rua ariovaldo pinheiro;Passo da Areia, Porto Alegre - RS;58m²;2;1;2
307;ref: 469274;R$ 790.000;rua goncalves dias;Menino Deus, Porto Alegre - RS;102m²;3;1;2
308;ref: 388293;R$ 565.000;rua ferreira viana;Petrópolis, Porto Alegre - RS;105m²;3;2;2
309;ref: 234473;R$ 945.000;avenida lageado;Petrópolis, Porto Alegre - RS;130m²;3;3;4
310;ref: 351959;R$ 790.000;rua botafogo;Menino Deus, Porto Alegre - RS;101m²;3;1;2
311;ref: 264652;R$ 389.000;rua silveiro;Menino Deus, Porto Alegre - RS;56m²;2;;1
312;ref: 134643;R$ 949.000;rua dona eugenia;PETRÓPOLIS, Porto Alegre - RS;112m²;3;2;4
313;ref: 162566;R$ 950.000;avenida guapore;Petrópolis, Porto Alegre - RS;107m²;3;2;3
314;ref: 464829;R$ 839.000;rua mostardeiro;Moinhos de Vento, Porto Alegre - RS;100m²;2;1;2
315;ref: 417843;R$ 398.900;avenida coronel lucas de oliveira;Petrópolis, Porto Alegre - RS;84m²;2;1;2
316;ref: 397571;R$ 460.000;rua bezerra de menezes;Passo da Areia, Porto Alegre - RS;72m²;2;1;1
317;ref: 423112;R$ 670.000;avenida ganzo;Menino Deus, Porto Alegre - RS;100m²;3;1;3
318;ref: 360626;R$ 399.000;rua eca de queiroz;Petrópolis, Porto Alegre - RS;80m²;2;1;1
319;ref: 372889;R$ 400.000;rua barao do amazonas;Petrópolis, Porto Alegre - RS;82m²;2;1;2
320;ref: 345152;R$ 580.000;avenida ganzo;Menino Deus, Porto Alegre - RS;82m²;2;1;2
321;ref: 263980;R$ 960.000;rua itaborai;Petrópolis, Porto Alegre - RS;117m²;3;2;2
322;ref: 256629;R$ 398.000;rua felipe de oliveira;Petrópolis, Porto Alegre - RS;64m²;2;1;1
323;ref: 269127;R$ 580.000;avenida erico verissimo;Menino Deus, Porto Alegre - RS;70m²;2;2;2
324;ref: 289292;R$ 839.999;avenida independencia;Moinhos de Vento, Porto Alegre - RS;75m²;2;1;2
325;ref: 347051;R$ 560.000;avenida iguassu;Petrópolis, Porto Alegre - RS;122m²;3;1;4
326;ref: 326403;R$ 589.900*;rua silveiro;Menino Deus, Porto Alegre - RS;60m²;2;1;1
327;ref: 270780;R$ 780.000;rua aldo menotti sirangelo;Petrópolis, Porto Alegre - RS;70m²;2;2;2
328;ref: 126986;R$ 780.000;rua doutor joao dutra;Petrópolis, Porto Alegre - RS;75m²;2;2;2
329;ref: 465018;R$ 657.000;rua dona ondina;Menino Deus, Porto Alegre - RS;99m²;3;2;2
330;ref: 445257;R$ 980.000;rua dario pederneiras;Petrópolis, Porto Alegre - RS;136m²;3;2;2
331;ref: 382790;R$ 789.000;avenida palmeira;Petrópolis, Porto Alegre - RS;96m²;2;2;3
332;ref: 368371;R$ 599.000;rua jose de alencar;Menino Deus, Porto Alegre - RS;76m²;2;1;2
333;ref: 337626;R$ 380.000;travessa doutor marchand;Menino Deus, Porto Alegre - RS;83m²;2;1;1
334;ref: 320896;R$ 785.000;avenida lavras;Petrópolis, Porto Alegre - RS;74m²;2;1;2
335;ref: 337992;R$ 469.000;rua roque calage;Passo da Areia, Porto Alegre - RS;68m²;2;2;2
336;ref: 312388;R$ 620.000;rua mostardeiro;Moinhos de Vento, Porto Alegre - RS;80m²;2;1;1
337;ref: 270329;R$ 395.000;avenida protasio alves;Petrópolis, Porto Alegre - RS;104m²;2;;2
338;ref: 292564;R$ 599.000;avenida erico verissimo;Menino Deus, Porto Alegre - RS;68m²;2;2;2
339;ref: 185565;R$ 979.800;rua professor cristiano fischer;Petrópolis, Porto Alegre - RS;138m²;3;1;2
340;ref: 127352;R$ 380.000;avenida erico verissimo;Menino Deus, Porto Alegre - RS;76m²;2;1;1
341;ref: 72367;R$ 380.000;rua mariano de matos;Menino Deus, Porto Alegre - RS;63m²;2;1;2
342;ref: 432264;R$ 799.000;rua ferreira viana;Petrópolis, Porto Alegre - RS;76m²;2;2;2
343;ref: 416561;R$ 550.000;rua eca de queiroz;Petrópolis, Porto Alegre - RS;88m²;3;1;2
344;ref: 369049;R$ 650.000;rua dona augusta;Menino Deus, Porto Alegre - RS;89m²;3;1;2
345;ref: 301272;R$ 550.000;avenida protasio alves;Petrópolis, Porto Alegre - RS;116m²;3;1;3
346;ref: 261961;R$ 990.000;rua perpetua teles;Petrópolis, Porto Alegre - RS;113m²;3;2;2
347;ref: 255700;R$ 425.000;rua roque calage;Passo da Areia, Porto Alegre - RS;64m²;2;1;1
348;ref: 259270;R$ 550.000;rua felizardo furtado;Petrópolis, Porto Alegre - RS;65m²;3;1;2
349;ref: 263426;R$ 650.000;avenida ipiranga;Menino Deus, Porto Alegre - RS;125m²;3;1;2
350;ref: 279593;R$ 1.000.000;rua faria santos;Petrópolis, Porto Alegre - RS;137m²;3;2;2
351;ref: 284603;R$ 650.000;rua miguel couto;Menino Deus, Porto Alegre - RS;131m²;3;1;1
352;ref: 165174;R$ 392.000;rua general souza doca;Petrópolis, Porto Alegre - RS;74m²;2;1;2
353;ref: 2225;R$ 990.000;av cacapava;Petrópolis, Porto Alegre - RS;90m²;3;2;2
354;ref: 136096;R$ 819.000;avenida padre cacique;Menino Deus, Porto Alegre - RS;86m²;3;2;2
355;ref: 191563;R$ 600.000;avenida getulio vargas;Menino Deus, Porto Alegre - RS;87m²;2;;1
356;ref: 473338;R$ 825.000;rua dona ondina;Menino Deus, Porto Alegre - RS;79m²;3;2;2
357;ref: 452435;R$ 375.000;rua barao de teffe;Menino Deus, Porto Alegre - RS;60m²;2;1;1
358;ref: 436888;R$ 475.000;rua antonio joaquim mesquita;Passo da Areia, Porto Alegre - RS;58m²;2;1;2
359;ref: 249926;R$ 389.000;rua barao do amazonas;Petrópolis, Porto Alegre - RS;76m²;2;;1
360;ref: 320897;R$ 801.000;avenida lavras;Petrópolis, Porto Alegre - RS;74m²;2;1;2
361;ref: 303484;R$ 548.000;rua professor cristiano fischer;Petrópolis, Porto Alegre - RS;88m²;3;1;2
362;ref: 270792;R$ 800.000;rua aldo menotti sirangelo;Petrópolis, Porto Alegre - RS;72m²;2;2;2
363;ref: 265070;R$ 375.000;avenida getulio vargas;Menino Deus, Porto Alegre - RS;88m²;2;1;2
364;ref: 294466;R$ 390.000;rua dona eugenia;Petrópolis, Porto Alegre - RS;87m²;2;;1
365;ref: 276295;R$ 829.000;rua coronel andre belo;Menino Deus, Porto Alegre - RS;74m²;3;2;2
366;ref: 19349;R$ 800.000;av lageado;Petrópolis, Porto Alegre - RS;93m²;2;1;1
367;ref: 77075;R$ 830.000;avenida erico verissimo;Menino Deus, Porto Alegre - RS;95m²;3;1;2
368;ref: 80730;R$ 610.000;rua dezessete de junho;Menino Deus, Porto Alegre - RS;77m²;2;1;2
369;ref: 449386;R$ 480.000;avenida assis brasil;Passo da Areia, Porto Alegre - RS;76m²;2;;2
370;ref: 384430;R$ 890.000;rua comendador caminha;Moinhos de Vento, Porto Alegre - RS;85m²;2;1;2
371;ref: 413047;R$ 890.000;rua coronel bordini;Moinhos de Vento, Porto Alegre - RS;98m²;2;2;2
372;ref: 326409;R$ 639.500*;rua silveiro;Menino Deus, Porto Alegre - RS;73m²;3;1;2
373;ref: 320900;R$ 818.000;avenida lavras;Petrópolis, Porto Alegre - RS;74m²;2;1;2
374;ref: 318225;R$ 480.000;rua luiz cosme;Passo da Areia, Porto Alegre - RS;59m²;2;1;2
375;ref: 469382;R$ 640.000;avenida francisco trein;Passo da Areia, Porto Alegre - RS;67m²;3;1;2
376;ref: 381711;R$ 850.000;rua itororo;Menino Deus, Porto Alegre - RS;100m²;3;1;2
377;ref: 219674;R$ 850.000;rua costa;Menino Deus, Porto Alegre - RS;119m²;3;2;2
378;ref: 262066;R$ 636.000;rua marcilio dias;Menino Deus, Porto Alegre - RS;85m²;3;1;2
379;ref: 348418;R$ 830.000;rua curvelo;Petrópolis, Porto Alegre - RS;59m²;2;1;2
380;ref: 261569;R$ 369.000;rua doutor oscar bittencourt;Menino Deus, Porto Alegre - RS;75m²;2;;2
381;ref: 285656;R$ 848.000;avenida getulio vargas;Menino Deus, Porto Alegre - RS;121m²;3;1;2
382;ref: 284476;R$ 600.000;rua coronel bordini;Moinhos de Vento, Porto Alegre - RS;94m²;2;1;2
383;ref: 201571;R$ 635.000;rua silveiro;Menino Deus, Porto Alegre - RS;105m²;3;;4
384;ref: 62894;R$ 540.000;rua felizardo furtado;Petrópolis, Porto Alegre - RS;121m²;3;2;2
385;ref: 169631;R$ 370.000;avenida getulio vargas;Menino Deus, Porto Alegre - RS;66m²;2;;1
386;ref: 464791;R$ 629.000;rua josé de alencar;Menino Deus, Porto Alegre - RS;71m²;2;2;3
387;ref: 388253;R$ 910.000;rua quintino bocaiuva;Moinhos de Vento, Porto Alegre - RS;76m²;2;2;2
388;ref: 370482;R$ 410.000;rua sape;Passo da Areia, Porto Alegre - RS;65m²;2;1;1
389;ref: 363962;R$ 630.000;rua frederico otavio domingues barbosa;Passo da Areia, Porto Alegre - RS;76m²;3;1;2
390;ref: 339708;R$ 630.000;rua dezessete de junho;Menino Deus, Porto Alegre - RS;102m²;3;1;2
391;ref: 320902;R$ 834.000;avenida lavras;Petrópolis, Porto Alegre - RS;74m²;2;1;2
392;ref: 275079;R$ 490.000;avenida andarai;Passo da Areia, Porto Alegre - RS;69m²;2;1;1
393;ref: 464405;R$ 850.000;avenida itajai;Petrópolis, Porto Alegre - RS;89m²;2;2;3
394;ref: 439316;R$ 640.000;rua coronel andre belo;Menino Deus, Porto Alegre - RS;56m²;2;1;2
395;ref: 344265;R$ 499.000;rua jose scutari;Passo da Areia, Porto Alegre - RS;73m²;2;1;2
396;ref: 346619;R$ 590.000;rua mostardeiro;Moinhos de Vento, Porto Alegre - RS;100m²;2;1;2
397;ref: 327908;R$ 850.000;rua mario antunes da cunha;Petrópolis, Porto Alegre - RS;77m²;2;2;3
398;ref: 328218;R$ 851.000;rua mariz e barros;Petrópolis, Porto Alegre - RS;116m²;2;1;1
399;ref: 320905;R$ 851.000;avenida lavras;Petrópolis, Porto Alegre - RS;74m²;2;1;2
400;ref: 301825;R$ 1.050.000;avenida palmeira;Petrópolis, Porto Alegre - RS;137m²;3;2;2
401;ref: 47668;R$ 380.000;avenida coronel lucas de oliveira;Petrópolis, Porto Alegre - RS;90m²;2;;2
402;ref: 192838;R$ 850.000;rua mario antunes da cunha;Petrópolis, Porto Alegre - RS;69m²;2;2;2
403;ref: 167670;R$ 640.000;rua barao de teffe;Menino Deus, Porto Alegre - RS;91m²;2;2;2
404;ref: 178230;R$ 638.000;avenida getulio vargas;Menino Deus, Porto Alegre - RS;66m²;2;2;2
405;ref: 461633;R$ 870.000;rua coronel andré belo;Menino Deus, Porto Alegre - RS;74m²;3;2;2
406;ref: 468619;R$ 620.000;rua peri machado;Menino Deus, Porto Alegre - RS;99m²;3;1;2
407;ref: 412791;R$ 530.000;avenida iguassu;Petrópolis, Porto Alegre - RS;122m²;3;1;3
408;ref: 411814;R$ 531.000;rua ferreira viana;Petrópolis, Porto Alegre - RS;138m²;3;1;3
409;ref: 423113;R$ 680.000;rua luiz cosme;Passo da Areia, Porto Alegre - RS;76m²;3;2;2
410;ref: 239306;R$ 862.000;rua guararapes;Petrópolis, Porto Alegre - RS;80m²;2;2;3
411;ref: 329889;R$ 587.000;rua marques do pombal;Moinhos de Vento, Porto Alegre - RS;126m²;2;1;3
412;ref: 269133;R$ 620.000;rua gumercindo saraiva;Menino Deus, Porto Alegre - RS;110m²;3;1;2
413;ref: 323750;R$ 680.000;rua adao baino;Passo da Areia, Porto Alegre - RS;81m²;3;2;2
414;ref: 55717;R$ 650.000;rua coronel andre belo;Menino Deus, Porto Alegre - RS;79m²;2;1;2
415;ref: 469383;R$ 870.000;rua perpetua teles;Petrópolis, Porto Alegre - RS;81m²;2;1;3
416;ref: 448288;R$ 655.000;rua coronel andre belo;Menino Deus, Porto Alegre - RS;66m²;2;1;2
417;ref: 341510;R$ 510.000;rua bezerra de menezes;Passo da Areia, Porto Alegre - RS;67m²;2;1;2
418;ref: 326886;R$ 360.000;rua coronel andre belo;Menino Deus, Porto Alegre - RS;62m²;2;;1
419;ref: 139284;R$ 689.000;avenida andarai;Passo da Areia, Porto Alegre - RS;84m²;3;1;3
420;ref: 70776;R$ 359.000;rua dezessete de junho;Menino Deus, Porto Alegre - RS;64m²;2;;1
421;ref: 158083;R$ 375.000;avenida protasio alves;Petrópolis, Porto Alegre - RS;62m²;2;1;1
422;ref: 201076;R$ 360.000;rua marcilio dias;Menino Deus, Porto Alegre - RS;81m²;2;;1
423;ref: 458128;R$ 890.000;avenida ganzo;Menino Deus, Porto Alegre - RS;141m²;3;1;2
424;ref: 247628;R$ 896.940;rua dona ondina;Menino Deus, Porto Alegre - RS;122m²;3;2;2
425;ref: 234822;R$ 699.900;avenida grecia;Passo da Areia, Porto Alegre - RS;82m²;3;1;2
426;ref: 338401;R$ 954.000;rua mostardeiro;Moinhos de Vento, Porto Alegre - RS;87m²;2;2;2
427;ref: 271372;R$ 525.000;avenida coronel lucas de oliveira;Petrópolis, Porto Alegre - RS;86m²;3;1;3
428;ref: 111360;R$ 579.500;rua miguel tostes;Moinhos de Vento, Porto Alegre - RS;112m²;2;1;1
429;ref: 195032;R$ 898.000;rua mucio teixeira;Menino Deus, Porto Alegre - RS;97m²;3;1;2
430;ref: 435026;R$ 533.000;avenida osvaldo aranha;Bom Fim, Porto Alegre - RS;160m²;3;;2
431;ref: 242516;R$ 532.000;rua tomaz flores;Bom Fim, Porto Alegre - RS;105m²;3;1;3
432;ref: 219317;R$ 550.000;rua ramiro barcelos;Bom Fim, Porto Alegre - RS;128m²;3;;1
433;ref: 335872;R$ 520.000;rua ariovaldo pinheiro;Passo da Areia, Porto Alegre - RS;73m²;2;2;2
434;ref: 292649;R$ 890.000;rua borges do canto;Petrópolis, Porto Alegre - RS;90m²;2;2;3
435;ref: 198618;R$ 550.000*;rua tomaz flores;Bom Fim, Porto Alegre - RS;84m²;3;;2
436;ref: 111210;R$ 520.000;rua umbu;Passo da Areia, Porto Alegre - RS;63m²;2;1;1
437;ref: 103346;R$ 608.000;rua barao de teffe;Menino Deus, Porto Alegre - RS;101m²;3;1;2
438;ref: 470639;R$ 970.000;rua coronel aurélio bitencourt;Moinhos de Vento, Porto Alegre - RS;93m²;2;2;2
439;ref: 454527;R$ 369.000;avenida coronel lucas de oliveira;Petrópolis, Porto Alegre - RS;78m²;2;;1
440;ref: 448262;R$ 525.000;rua piaui;Passo da Areia, Porto Alegre - RS;62m²;2;1;2
441;ref: 418861;R$ 900.000;avenida lageado;Petrópolis, Porto Alegre - RS;120m²;2;2;2
442;ref: 367903;R$ 530.000;rua ramiro barcelos;Bom Fim, Porto Alegre - RS;104m²;3;1;3
443;ref: 345726;R$ 679.900;rua nunes machado;Menino Deus, Porto Alegre - RS;58m²;2;1;2
444;ref: 354742;R$ 520.000;avenida itajai;Petrópolis, Porto Alegre - RS;96m²;3;1;2
445;ref: 298416;R$ 598.000*;rua umbu;Passo da Areia, Porto Alegre - RS;90m²;3;2;2
446;ref: 31251;R$ 370.000;rua buenos aires;Petrópolis, Porto Alegre - RS;60m²;2;1;1
447;ref: 197816;R$ 525.000;rua jose scutari;Passo da Areia, Porto Alegre - RS;73m²;2;1;3
448;ref: 15839;R$ 970.000;rua mariante;Moinhos de Vento, Porto Alegre - RS;80m²;2;2;2
449;ref: 211146;R$ 369.000;avenida lavras;Petrópolis, Porto Alegre - RS;72m²;2;;1
450;ref: 398530;R$ 684.000;travessa dirceu;Menino Deus, Porto Alegre - RS;72m²;2;2;3
451;ref: 441985;R$ 990.000;rua mostardeiro;Moinhos de Vento, Porto Alegre - RS;87m²;2;2;3
452;ref: 249052;R$ 515.000;rua vicente da fontoura;Petrópolis, Porto Alegre - RS;82m²;3;1;2
453;ref: 258482;R$ 530.000;rua roque calage;Passo da Areia, Porto Alegre - RS;62m²;2;1;2
454;ref: 276265;R$ 350.000;avenida bastian;Menino Deus, Porto Alegre - RS;82m²;2;;1
455;ref: 32104;R$ 350.000;av getulio vargas;Menino Deus, Porto Alegre - RS;79m²;2;1;1
456;ref: 33918;R$ 690.000;rua goncalves dias;Menino Deus, Porto Alegre - RS;73m²;2;1;1
457;ref: 26279;R$ 720.000;rua cipo;Passo da Areia, Porto Alegre - RS;132m²;3;2;2
458;ref: 16900;R$ 350.000;rua dezessete de junho;Menino Deus, Porto Alegre - RS;61m²;2;2;1
459;ref: 209308;R$ 350.000;rua saldanha marinho;Menino Deus, Porto Alegre - RS;61m²;2;1;2
460;ref: 464799;R$ 695.000;rua josé de alencar;Menino Deus, Porto Alegre - RS;68m²;2;2;3
461;ref: 412907;R$ 512.990;rua guararapes;Petrópolis, Porto Alegre - RS;129m²;3;1;4
462;ref: 375445;R$ 1.150.000;rua sinimbu;Petrópolis, Porto Alegre - RS;118m²;3;2;3
463;ref: 322175;R$ 595.000;rua peri machado;Menino Deus, Porto Alegre - RS;85m²;3;1;3
464;ref: 331472;R$ 1.150.000;avenida iguassu;Petrópolis, Porto Alegre - RS;137m²;3;2;2
465;ref: 305416;R$ 699.000;avenida getulio vargas;Menino Deus, Porto Alegre - RS;66m²;2;2;2
466;ref: 85100;R$ 593.000;rua dezessete de junho;Menino Deus, Porto Alegre - RS;97m²;3;2;2
467;ref: 457072;R$ 380.000;rua umbu;Passo da Areia, Porto Alegre - RS;83m²;2;;2
468;ref: 402835;R$ 1.007.000;rua felix da cunha;Moinhos de Vento, Porto Alegre - RS;90m²;2;2;3
469;ref: 387129;R$ 950.000;avenida ganzo;Menino Deus, Porto Alegre - RS;141m²;3;1;1
470;ref: 441077;R$ 950.000;av bastian;Menino Deus, Porto Alegre - RS;145m²;3;1;1
471;ref: 431769;R$ 560.000;rua doutor vale;Moinhos de Vento, Porto Alegre - RS;82m²;2;1;1
472;ref: 371043;R$ 735.000;avenida grecia;Passo da Areia, Porto Alegre - RS;90m²;3;1;2
473;ref: 375217;R$ 382.200;rua sape;Passo da Areia, Porto Alegre - RS;60m²;2;1;1
474;ref: 322470;R$ 940.000;rua mario antunes da cunha;Petrópolis, Porto Alegre - RS;77m²;2;2;2
475;ref: 323195;R$ 950.000;rua dona augusta;Menino Deus, Porto Alegre - RS;76m²;3;2;2
476;ref: 347244;R$ 585.000;rua roque calage;Passo da Areia, Porto Alegre - RS;82m²;3;2;2
477;ref: 287201;R$ 365.000;avenida montenegro;Petrópolis, Porto Alegre - RS;57m²;2;1;2
478;ref: 159347;R$ 950.000;rua barao de teffe;Menino Deus, Porto Alegre - RS;101m²;3;2;2
479;ref: 459182;R$ 960.000;rua doutor oscar bittencourt;Menino Deus, Porto Alegre - RS;104m²;3;2;2
480;ref: 413334;R$ 550.000;avenida andarai;Passo da Areia, Porto Alegre - RS;65m²;2;1;2
481;ref: 376282;R$ 958.000;avenida ganzo;Menino Deus, Porto Alegre - RS;129m²;3;2;2
482;ref: 356097;R$ 549.000;rua bezerra de menezes;Passo da Areia, Porto Alegre - RS;69m²;2;2;2
483;ref: 300325;R$ 946.000;avenida itajai;Petrópolis, Porto Alegre - RS;89m²;2;2;4
484;ref: 309958;R$ 1.180.000;avenida encantado;Petrópolis, Porto Alegre - RS;215m²;3;2;3
485;ref: 354105;R$ 580.000;rua general pedro bittencourt;Passo da Areia, Porto Alegre - RS;96m²;3;2;2
486;ref: 276779;R$ 745.000;avenida andarai;Passo da Areia, Porto Alegre - RS;84m²;3;2;2
487;ref: 115236;R$ 545.000;avenida andarai;Passo da Areia, Porto Alegre - RS;69m²;2;;2
488;ref: 193315;R$ 1.175.000;rua reis louzada;Petrópolis, Porto Alegre - RS;148m²;3;2;4
