,reference,preco,endereco,localizacao,metragem,quartos,garagens,banheiro
19092,ref: 407602,R$ 125.000,beco imperio,"Campo Novo, Porto Alegre - RS",43m²,2.0,1.0,1.0
19093,ref: 407607,R$ 215.000,avenida benjamin constant,"Sao Joao, Porto Alegre - RS",56m²,2.0,,1.0
19094,ref: 407613,R$ 130.000,avenida ipiranga,"Partenon, Porto Alegre - RS",41m²,1.0,,1.0
19095,ref: 407617,R$ 425.540,rua irmao norberto francisco rauch,"Jardim Carvalho, Porto Alegre - RS",68m²,2.0,1.0,3.0
19096,ref: 407622,R$ 155.000*,avenida clovis paim grivot,"Humaita, Porto Alegre - RS",56m²,2.0,,1.0
19097,ref: 407626,R$ 220.000,rua barao do triunfo,"Azenha, Porto Alegre - RS",47m²,1.0,,1.0
19098,ref: 407629,R$ 510.000,rua silvio silveira soares,"Camaqua, Porto Alegre - RS",73m²,3.0,1.0,3.0
19099,ref: 431414,R$ 427.500,rua airton ferreira da silva,"Humaita, Porto Alegre - RS",65m²,2.0,1.0,3.0
19100,ref: 420763,R$ 670.000,rua mariante,"Moinhos de Vento, Porto Alegre - RS",124m²,3.0,1.0,4.0
19101,ref: 420764,R$ 1.200.000,rua santo inacio,"Moinhos de Vento, Porto Alegre - RS",220m²,3.0,2.0,5.0
19102,ref: 420769,R$ 390.000,rua doutor doutor timoteo,"Moinhos de Vento, Porto Alegre - RS",44m²,1.0,1.0,2.0
19103,ref: 420770,R$ 4.600.000,rua candido batista de oliveira,"Moinhos de Vento, Porto Alegre - RS",363m²,4.0,4.0,10.0
19104,ref: 420775,R$ 2.000.000,rua hilario ribeiro,"Moinhos de Vento, Porto Alegre - RS",381m²,4.0,2.0,5.0
19105,ref: 420777,R$ 1.700.000,rua santo inacio,"Moinhos de Vento, Porto Alegre - RS",189m²,4.0,2.0,6.0
19106,ref: 420780,R$ 117.000,rua professor professor pontes de miranda,"Passo das Pedras, Porto Alegre - RS",34m²,1.0,,1.0
19107,ref: 420782,R$ 150.000,avenida juscelino kubitschek de oliveira,"Passo das Pedras, Porto Alegre - RS",48m²,2.0,1.0,1.0
19108,ref: 420785,R$ 189.900,avenida juscelino kubitschek de oliveira,"Passo das Pedras, Porto Alegre - RS",45m²,2.0,1.0,1.0
19109,ref: 420787,R$ 124.000,avenida juscelino kubitschek de oliveira,"Passo das Pedras, Porto Alegre - RS",38m²,2.0,1.0,1.0
19110,ref: 420788,R$ 140.000,rua germano basler,"Passo das Pedras, Porto Alegre - RS",38m²,2.0,1.0,1.0
19111,ref: 420792,R$ 250.000,rua primeiro de setembro,"Sao Jose, Porto Alegre - RS",51m²,2.0,1.0,1.0
19112,ref: 420793,R$ 285.000,rua primeiro de setembro,"Sao Jose, Porto Alegre - RS",51m²,2.0,1.0,1.0
19113,ref: 420794,R$ 246.000,rua primeiro de setembro,"Sao Jose, Porto Alegre - RS",51m²,2.0,1.0,1.0
19114,ref: 420795,R$ 269.000,avenida ipiranga,"Partenon, Porto Alegre - RS",59m²,2.0,,1.0
19115,ref: 420797,R$ 310.000,rua doutor doutor jose bento correa,"Morro Santana, Porto Alegre - RS",71m²,3.0,1.0,2.0
19116,ref: 420798,R$ 225.000,rua ernesto zamprogna,"Morro Santana, Porto Alegre - RS",56m²,2.0,1.0,1.0
19117,ref: 420800,R$ 126.750,rua ernesto zamprogna,"Morro Santana, Porto Alegre - RS",42m²,1.0,,1.0
19118,ref: 420803,R$ 350.000,rua ney da gama ahrends,"Morro Santana, Porto Alegre - RS",131m²,3.0,2.0,3.0
19119,ref: 420804,R$ 279.000,rua coronel jaime da costa pereira,"Morro Santana, Porto Alegre - RS",69m²,2.0,,1.0
19120,ref: 420807,R$ 189.000,rua ney da gama ahrends,"Morro Santana, Porto Alegre - RS",43m²,2.0,1.0,1.0
19121,ref: 420808,R$ 213.000,rua joao da silva bueno,"Morro Santana, Porto Alegre - RS",52m²,2.0,1.0,1.0
19122,ref: 420812,R$ 235.000,avenida germano schmarczek,"Morro Santana, Porto Alegre - RS",45m²,1.0,1.0,1.0
19123,ref: 420814,R$ 390.000,avenida ipiranga,"Jardim Carvalho, Porto Alegre - RS",36m²,1.0,1.0,1.0
19124,ref: 420815,R$ 210.000*,avenida antonio carvalho,"Jardim Carvalho, Porto Alegre - RS",59m²,2.0,1.0,1.0
19125,ref: 420816,R$ 350.000,avenida ipiranga,"Jardim Carvalho, Porto Alegre - RS",39m²,1.0,1.0,1.0
19126,ref: 420817,R$ 294.500,avenida protasio alves,"Jardim Carvalho, Porto Alegre - RS",58m²,2.0,1.0,1.0
19127,ref: 420818,R$ 450.000,avenida sertorio,"Sarandi, Porto Alegre - RS",74m²,3.0,1.0,3.0
19128,ref: 420819,R$ 320.000,avenida engenheiro francisco rodolfo simch,"Sarandi, Porto Alegre - RS",62m²,3.0,1.0,3.0
19129,ref: 420820,R$ 530.000,rua engenheiro arnaldo gladoch,"Sarandi, Porto Alegre - RS",81m²,3.0,1.0,3.0
19130,ref: 420821,R$ 600.000,rua frederico otavio domingues barbosa,"Sarandi, Porto Alegre - RS",76m²,3.0,1.0,3.0
19131,ref: 420822,R$ 179.000,rua gabriel franco da luz,"Sarandi, Porto Alegre - RS",42m²,2.0,1.0,1.0
19132,ref: 420824,R$ 450.000,avenida baltazar de oliveira garcia,"Sarandi, Porto Alegre - RS",134m²,3.0,1.0,6.0
19133,ref: 420827,R$ 240.000,rua engenheiro sadi castro,"Sarandi, Porto Alegre - RS",50m²,2.0,1.0,3.0
19134,ref: 420830,R$ 340.000,avenida engenheiro francisco rodolfo simch,"Sarandi, Porto Alegre - RS",62m²,3.0,1.0,3.0
19135,ref: 420831,R$ 330.000,rua engenheiro sadi castro,"Sarandi, Porto Alegre - RS",59m²,3.0,1.0,3.0
19136,ref: 420833,R$ 235.000,avenida engenheiro francisco rodolfo simch,"Sarandi, Porto Alegre - RS",49m²,2.0,,1.0
19137,ref: 420834,R$ 270.000,avenida engenheiro francisco rodolfo simch,"Sarandi, Porto Alegre - RS",49m²,2.0,1.0,1.0
19138,ref: 420835,R$ 288.000,rua ari barroso,"Sarandi, Porto Alegre - RS",76m²,1.0,1.0,3.0
19139,ref: 420836,R$ 590.000,rua frederico otavio domingues barbosa,"Sarandi, Porto Alegre - RS",66m²,2.0,1.0,3.0
19140,ref: 420838,R$ 250.000,avenida engenheiro francisco rodolfo simch,"Sarandi, Porto Alegre - RS",50m²,2.0,1.0,1.0
19141,ref: 420841,R$ 442.000,rua abram goldsztein,"Jardim Carvalho, Porto Alegre - RS",79m²,3.0,1.0,3.0
19142,ref: 420842,R$ 460.000,rua leopoldo bier,"Azenha, Porto Alegre - RS",69m²,2.0,1.0,1.0
19143,ref: 420854,R$ 200.000,avenida da azenha,"Azenha, Porto Alegre - RS",36m²,1.0,,1.0
19144,ref: 420856,R$ 300.000,rua abram goldsztein,"Jardim Carvalho, Porto Alegre - RS",62m²,2.0,,3.0
19145,ref: 420858,R$ 165.000,rua orfanotrofio,"Santa Tereza, Porto Alegre - RS",49m²,2.0,,1.0
19146,ref: 420861,R$ 342.000,rua abram goldsztein,"Jardim Carvalho, Porto Alegre - RS",58m²,2.0,1.0,1.0
19147,ref: 420862,R$ 548.000,rua eudoro berlink,"Mont'serrat, Porto Alegre - RS",93m²,3.0,1.0,2.0
19148,ref: 420653,R$ 116.000,rua dos maias,"Santa Rosa de Lima, Porto Alegre - RS",40m²,2.0,1.0,1.0
19149,ref: 420656,R$ 520.000,rua professor professor gastao dias de castro,"Jardim do Salso, Porto Alegre - RS",78m²,2.0,2.0,3.0
19150,ref: 420657,R$ 130.000,rua waldomiro souza,"Jardim do Salso, Porto Alegre - RS",42m²,1.0,,1.0
19151,ref: 420658,R$ 270.000,rua angelo crivellaro,"Jardim do Salso, Porto Alegre - RS",72m²,2.0,1.0,1.0
19152,ref: 420659,R$ 310.000,rua sao lucas,"Jardim do Salso, Porto Alegre - RS",60m²,2.0,1.0,1.0
19153,ref: 420661,R$ 650.000,rua sao josemaria escriva,"Jardim do Salso, Porto Alegre - RS",58m²,2.0,2.0,3.0
19154,ref: 420662,R$ 549.000,rua professor professor cristiano fischer,"Jardim do Salso, Porto Alegre - RS",55m²,2.0,1.0,3.0
19155,ref: 420663,R$ 650.000,rua jose albano volkmer,"Jardim do Salso, Porto Alegre - RS",64m²,1.0,1.0,3.0
19156,ref: 420664,R$ 419.000,rua sao josemaria escriva,"Jardim do Salso, Porto Alegre - RS",42m²,1.0,1.0,3.0
19157,ref: 420666,R$ 150.000,rua angelo crivellaro,"Jardim do Salso, Porto Alegre - RS",42m²,1.0,,1.0
19158,ref: 420667,R$ 548.000,rua aneron correa de oliveira,"Jardim do Salso, Porto Alegre - RS",63m²,2.0,1.0,3.0
19159,ref: 420668,R$ 995.000,rua aneron correa de oliveira,"Jardim do Salso, Porto Alegre - RS",190m²,2.0,2.0,5.0
19160,ref: 420673,R$ 147.000,rua angelo crivellaro,"Jardim do Salso, Porto Alegre - RS",42m²,1.0,,1.0
19161,ref: 420674,R$ 600.000,rua sao josemaria escriva,"Jardim do Salso, Porto Alegre - RS",58m²,2.0,2.0,3.0
19162,ref: 420675,R$ 660.000,rua sao josemaria escriva,"Jardim do Salso, Porto Alegre - RS",41m²,1.0,1.0,3.0
19163,ref: 420676,R$ 225.000,rua sao benedito,"Jardim do Salso, Porto Alegre - RS",69m²,2.0,2.0,1.0
19164,ref: 420678,R$ 681.000,rua sao josemaria escriva,"Jardim do Salso, Porto Alegre - RS",58m²,2.0,2.0,3.0
19165,ref: 420679,R$ 150.000,rua angelo crivellaro,"Jardim do Salso, Porto Alegre - RS",42m²,1.0,,1.0
19166,ref: 420683,R$ 162.450,rua angelo crivellaro,"Jardim do Salso, Porto Alegre - RS",43m²,1.0,,1.0
19167,ref: 420684,R$ 228.000,rua sao benedito,"Jardim do Salso, Porto Alegre - RS",61m²,2.0,,1.0
19168,ref: 420692,R$ 245.000,rua jaguari,"Cristal, Porto Alegre - RS",72m²,3.0,1.0,3.0
19169,ref: 420703,R$ 990.000,rua sao luis,"Partenon, Porto Alegre - RS",193m²,3.0,2.0,4.0
19170,ref: 420708,R$ 610.000,avenida independencia,"Independencia, Porto Alegre - RS",84m²,2.0,1.0,2.0
19171,ref: 420711,R$ 450.000,avenida coronel gastao haslocher mazeron,"Medianeira, Porto Alegre - RS",87m²,3.0,1.0,3.0
19172,ref: 420716,R$ 750.000,avenida bispo joao scalabrini,"Jardim Itu-Sabara, Porto Alegre - RS",228m²,3.0,2.0,4.0
19173,ref: 420718,R$ 385.000,rua aurelio porto,"Partenon, Porto Alegre - RS",64m²,2.0,1.0,3.0
19174,ref: 420719,R$ 622.000,rua doutor doutor derly monteiro,"Jardim Itu-Sabara, Porto Alegre - RS",106m²,2.0,1.0,2.0
19175,ref: 420720,R$ 704.900,rua vitorio francisco giordani,"Jardim Itu-Sabara, Porto Alegre - RS",151m²,2.0,1.0,3.0
19176,ref: 420721,R$ 299.000,rua guadalajara,"Jardim Itu-Sabara, Porto Alegre - RS",83m²,1.0,2.0,1.0
19177,ref: 420722,R$ 1.600.000,rua maestro salvador campanella,"Jardim Itu-Sabara, Porto Alegre - RS",265m²,3.0,3.0,4.0
19178,ref: 420723,R$ 750.000,rua jalmar azambuja diniz,"Jardim Itu-Sabara, Porto Alegre - RS",206m²,3.0,2.0,4.0
19179,ref: 420725,R$ 212.000,rua franklin,"Jardim Itu-Sabara, Porto Alegre - RS",49m²,2.0,1.0,1.0
19180,ref: 420726,R$ 332.000,rua marina sirangelo castello,"Jardim Itu-Sabara, Porto Alegre - RS",68m²,2.0,1.0,3.0
19181,ref: 420728,R$ 420.000,rua rubens rosa guedes,"Jardim Itu-Sabara, Porto Alegre - RS",73m²,2.0,1.0,3.0
19182,ref: 420729,R$ 1.216.000,rua dona adda mascarenhas de moraes,"Jardim Itu-Sabara, Porto Alegre - RS",276m²,3.0,2.0,5.0
19183,ref: 420733,R$ 330.000,rua tenente ary tarrago,"Jardim Itu-Sabara, Porto Alegre - RS",105m²,2.0,1.0,4.0
19184,ref: 420736,R$ 699.000,avenida karl iwers,"Jardim Itu-Sabara, Porto Alegre - RS",159m²,3.0,2.0,4.0
19185,ref: 420742,R$ 570.000,rua coronel bordini,"Floresta, Porto Alegre - RS",99m²,3.0,,4.0
19186,ref: 420743,R$ 505.000,avenida cristovao colombo,"Floresta, Porto Alegre - RS",109m²,3.0,,2.0
19187,ref: 420744,R$ 680.000,rua santa rita,"Floresta, Porto Alegre - RS",159m²,3.0,1.0,2.0
19188,ref: 420747,R$ 750.000,rua comendador caminha,"Moinhos de Vento, Porto Alegre - RS",121m²,3.0,1.0,3.0
19189,ref: 420750,R$ 450.000,rua miguel tostes,"Moinhos de Vento, Porto Alegre - RS",122m²,1.0,1.0,2.0
19190,ref: 420753,R$ 1.700.000,rua santo inacio,"Moinhos de Vento, Porto Alegre - RS",189m²,3.0,3.0,6.0
19191,ref: 420759,R$ 779.000,rua vinte e quatro de outubro,"Moinhos de Vento, Porto Alegre - RS",94m²,3.0,1.0,2.0
19192,ref: 420761,R$ 1.000.000,rua santo inacio,"Moinhos de Vento, Porto Alegre - RS",220m²,3.0,2.0,3.0
19193,ref: 420762,R$ 1.200.000,rua vinte e quatro de outubro,"Moinhos de Vento, Porto Alegre - RS",167m²,3.0,1.0,5.0
19194,ref: 420331,R$ 360.000,rua ramiro barcelos,"Rio Branco, Porto Alegre - RS",54m²,1.0,1.0,1.0
19195,ref: 420336,R$ 902.000,rua professor professor duplan,"Rio Branco, Porto Alegre - RS",133m²,3.0,1.0,3.0
19196,ref: 420338,R$ 195.000,rua engenheiro ryff,"Jardim Sao Pedro, Porto Alegre - RS",59m²,2.0,,1.0
19197,ref: 420339,R$ 500.000*,rua enes bandeira,"Jardim Sao Pedro, Porto Alegre - RS",150m²,2.0,3.0,2.0
19198,ref: 420344,R$ 947.000,rua fernandes vieira,"Bom Fim, Porto Alegre - RS",209m²,4.0,1.0,5.0
19199,ref: 420346,R$ 860.000,rua major hercules gomes limeira,"Sao Sebastiao, Porto Alegre - RS",261m²,2.0,2.0,4.0
19200,ref: 420353,R$ 383.000,rua libero badaro,"Boa Vista, Porto Alegre - RS",83m²,2.0,1.0,2.0
19201,ref: 420363,R$ 320.000,rua atanasio belmonte,"Boa Vista, Porto Alegre - RS",58m²,2.0,1.0,1.0
19202,ref: 420364,R$ 650.000,avenida francisco petuco,"Boa Vista, Porto Alegre - RS",45m²,1.0,1.0,2.0
19203,ref: 420367,R$ 560.500,rua anita garibaldi,"Boa Vista, Porto Alegre - RS",36m²,1.0,1.0,1.0
19204,ref: 420370,R$ 550.000,avenida francisco petuco,"Boa Vista, Porto Alegre - RS",42m²,1.0,1.0,2.0
19205,ref: 420373,R$ 270.000,rua anita garibaldi,"Boa Vista, Porto Alegre - RS",51m²,1.0,1.0,1.0
19206,ref: 420377,R$ 490.000,alameda vicente de carvalho,"Boa Vista, Porto Alegre - RS",52m²,1.0,1.0,2.0
19207,ref: 420386,R$ 460.000,rua coronel aparicio borges,"Gloria, Porto Alegre - RS",48m²,1.0,1.0,1.0
19208,ref: 420395,R$ 898.000,avenida padre cacique,"Menino Deus, Porto Alegre - RS",139m²,1.0,1.0,3.0
19209,ref: 420407,R$ 2.500.000,rua correa lima,"Menino Deus, Porto Alegre - RS",274m²,4.0,4.0,7.0
19210,ref: 420409,R$ 285.000,avenida erico verissimo,"Menino Deus, Porto Alegre - RS",40m²,1.0,1.0,1.0
19211,ref: 423381,R$ 285.000,rua dos andradas,"Centro Historico, Porto Alegre - RS",54m²,1.0,,1.0
19212,ref: 423383,R$ 450.000,avenida ipiranga,"Jardim Carvalho, Porto Alegre - RS",71m²,2.0,1.0,1.0
19213,ref: 423387,R$ 190.000,avenida farrapos,"Floresta, Porto Alegre - RS",58m²,3.0,,1.0
19214,ref: 423388,R$ 160.000,avenida protasio alves,"Morro Santana, Porto Alegre - RS",48m²,2.0,1.0,1.0
19215,ref: 423389,R$ 295.000,avenida cascais,"Passo das Pedras, Porto Alegre - RS",62m²,3.0,1.0,3.0
19216,ref: 423390,R$ 1.356.800,rua carlos trein filho,"Mont'serrat, Porto Alegre - RS",165m²,3.0,2.0,4.0
19217,ref: 423392,R$ 300.000,avenida protasio alves,"Santa Cecilia, Porto Alegre - RS",86m²,2.0,,1.0
19218,ref: 423397,R$ 1.390.000,rua miguel couto,"Santa Tereza, Porto Alegre - RS",243m²,3.0,3.0,5.0
19219,ref: 423399,R$ 160.000,rua carlos pessoa de brum,"Santo Antonio, Porto Alegre - RS",32m²,1.0,1.0,1.0
19220,ref: 423400,R$ 190.000,avenida taquary,"Cristal, Porto Alegre - RS",51m²,2.0,1.0,1.0
19221,ref: 423401,R$ 170.213,avenida cristovao colombo,"Independencia, Porto Alegre - RS",102m²,2.0,,1.0
19222,ref: 423403,R$ 230.000,avenida desembargador andre da rocha,"Centro Historico, Porto Alegre - RS",33m²,1.0,,2.0
19223,ref: 423407,R$ 140.000,avenida capivari,"Cristal, Porto Alegre - RS",51m²,2.0,,1.0
19224,ref: 423408,R$ 150.000,rua moura azevedo,"Sao Geraldo, Porto Alegre - RS",34m²,2.0,,1.0
19225,ref: 423409,R$ 85.000,rua oscar ferreira,"Rubem Berta, Porto Alegre - RS",45m²,1.0,,1.0
19226,ref: 423411,R$ 195.000,rua anita garibaldi,"Boa Vista, Porto Alegre - RS",47m²,1.0,,1.0
19227,ref: 423413,R$ 220.000,rua anchieta,"Gloria, Porto Alegre - RS",63m²,2.0,,1.0
19228,ref: 423414,R$ 160.000,rua sao guilherme,"Partenon, Porto Alegre - RS",43m²,2.0,1.0,1.0
19229,ref: 423416,R$ 180.000,rua figueredo mascarenhas,"Sarandi, Porto Alegre - RS",58m²,3.0,1.0,1.0
19230,ref: 423417,R$ 470.000,rua doutor doutor dias de carvalho,"Tristeza, Porto Alegre - RS",104m²,2.0,,3.0
19231,ref: 423418,R$ 215.000,rua coronel massot,"Tristeza, Porto Alegre - RS",87m²,3.0,1.0,1.0
19232,ref: 423419,R$ 155.000,avenida joao pessoa,"Azenha, Porto Alegre - RS",25m²,1.0,,1.0
19233,ref: 423420,R$ 215.000,avenida sarandi,"Sarandi, Porto Alegre - RS",54m²,2.0,1.0,1.0
19234,ref: 423422,R$ 298.000,avenida parana,"Navegantes, Porto Alegre - RS",75m²,3.0,,1.0
19235,ref: 423423,R$ 215.000,rua sao luis,"Partenon, Porto Alegre - RS",36m²,1.0,,1.0
19236,ref: 419987,R$ 175.000,rua aracy froes,"Jardim Itu-Sabara, Porto Alegre - RS",43m²,1.0,1.0,1.0
19237,ref: 419989,R$ 370.000,avenida benjamin constant,"Floresta, Porto Alegre - RS",125m²,3.0,,2.0
19238,ref: 419991,R$ 165.000,rua general neto,"Floresta, Porto Alegre - RS",31m²,1.0,,1.0
19239,ref: 420005,R$ 290.000,avenida engenheiro francisco rodolfo simch,"Sarandi, Porto Alegre - RS",62m²,3.0,1.0,4.0
19240,ref: 420008,R$ 172.000,avenida sarandi,"Sarandi, Porto Alegre - RS",52m²,2.0,,1.0
19241,ref: 420018,R$ 1.040.000,rua cleveland,"Santa Tereza, Porto Alegre - RS",113m²,3.0,3.0,3.0
19242,ref: 420021,R$ 215.000,avenida jacui,"Santa Tereza, Porto Alegre - RS",62m²,2.0,,1.0
19243,ref: 420025,R$ 299.000,avenida carlos gomes,"Mont'serrat, Porto Alegre - RS",84m²,3.0,1.0,2.0
19244,ref: 420026,R$ 320.000,avenida mariland,"Mont'serrat, Porto Alegre - RS",54m²,2.0,,1.0
19245,ref: 420027,R$ 1.100.000,avenida coronel lucas de oliveira,"Mont'serrat, Porto Alegre - RS",191m²,3.0,2.0,5.0
19246,ref: 420028,R$ 380.000,avenida mariland,"Mont'serrat, Porto Alegre - RS",44m²,2.0,2.0,1.0
19247,ref: 420029,R$ 655.000,rua anita garibaldi,"Mont'serrat, Porto Alegre - RS",84m²,3.0,2.0,3.0
19248,ref: 420031,R$ 600.000,rua comendador rheingantz,"Mont'serrat, Porto Alegre - RS",85m²,2.0,1.0,5.0
19249,ref: 420032,R$ 450.000,avenida carlos gomes,"Mont'serrat, Porto Alegre - RS",81m²,2.0,1.0,2.0
19250,ref: 420033,R$ 2.200.000,rua artur rocha,"Mont'serrat, Porto Alegre - RS",297m²,3.0,2.0,6.0
19251,ref: 420035,R$ 1.400.000,rua tenente-coronel fabricio pilar,"Mont'serrat, Porto Alegre - RS",116m²,3.0,2.0,4.0
19252,ref: 420039,R$ 1.570.000,rua anita garibaldi,"Mont'serrat, Porto Alegre - RS",131m²,3.0,2.0,4.0
19253,ref: 420040,R$ 3.999.000,rua artur rocha,"Mont'serrat, Porto Alegre - RS",296m²,3.0,3.0,8.0
19254,ref: 420042,R$ 1.295.000,avenida mariland,"Mont'serrat, Porto Alegre - RS",185m²,2.0,2.0,5.0
19255,ref: 420043,R$ 3.500.000,rua pedro ivo,"Mont'serrat, Porto Alegre - RS",469m²,3.0,3.0,6.0
19256,ref: 420044,R$ 1.100.000,rua anita garibaldi,"Mont'serrat, Porto Alegre - RS",146m²,3.0,2.0,5.0
19257,ref: 420046,R$ 468.000,rua pedro chaves barcelos,"Mont'serrat, Porto Alegre - RS",40m²,1.0,1.0,1.0
19258,ref: 420048,R$ 5.225.000,avenida coronel lucas de oliveira,"Mont'serrat, Porto Alegre - RS",752m²,4.0,4.0,12.0
19259,ref: 420049,R$ 2.796.000,rua artur rocha,"Mont'serrat, Porto Alegre - RS",160m²,3.0,3.0,8.0
19260,ref: 420052,R$ 2.900.000,rua carlos trein filho,"Mont'serrat, Porto Alegre - RS",303m²,3.0,2.0,6.0
19261,ref: 420053,R$ 270.000,rua comendador rheingantz,"Mont'serrat, Porto Alegre - RS",44m²,1.0,,1.0
19262,ref: 420055,R$ 590.000,rua silva jardim,"Mont'serrat, Porto Alegre - RS",83m²,2.0,1.0,2.0
19263,ref: 420056,R$ 465.000,rua pedro ivo,"Mont'serrat, Porto Alegre - RS",77m²,2.0,1.0,3.0
19264,ref: 420059,R$ 229.900,avenida manoel elias,"Mario Quintana, Porto Alegre - RS",49m²,2.0,1.0,1.0
19265,ref: 420064,R$ 170.000,avenida manoel elias,"Mario Quintana, Porto Alegre - RS",42m²,1.0,1.0,1.0
19266,ref: 420065,R$ 185.000,rua deodoro,"Mario Quintana, Porto Alegre - RS",43m²,2.0,1.0,1.0
19267,ref: 420066,R$ 160.000,avenida martim felix berta,"Mario Quintana, Porto Alegre - RS",43m²,2.0,1.0,1.0
19268,ref: 420071,R$ 352.000,rua wilson adnislen freitas de paiva bueno,"Cavalhada, Porto Alegre - RS",57m²,2.0,1.0,1.0
19269,ref: 420073,R$ 140.000,rua joao mora,"Cavalhada, Porto Alegre - RS",35m²,1.0,,1.0
19270,ref: 420074,R$ 175.000,rua santana,"Santana, Porto Alegre - RS",29m²,1.0,,1.0
19271,ref: 420078,R$ 170.000,avenida princesa isabel,"Santana, Porto Alegre - RS",42m²,1.0,,1.0
19272,ref: 420088,R$ 450.000,avenida joao pessoa,"Santana, Porto Alegre - RS",124m²,4.0,1.0,2.0
19273,ref: 420090,R$ 475.000,rua santana,"Santana, Porto Alegre - RS",41m²,1.0,1.0,2.0
19274,ref: 420096,R$ 656.925,rua doutor doutor campos velho,"Cavalhada, Porto Alegre - RS",137m²,2.0,1.0,3.0
19275,ref: 415418,R$ 450.000,rua irmao geraldo,"Vila Joao Pessoa, Porto Alegre - RS",91m²,3.0,1.0,3.0
19276,ref: 415426,R$ 265.000,avenida jose aloisio filho,"Humaita, Porto Alegre - RS",58m²,2.0,1.0,1.0
19277,ref: 415428,R$ 690.000,rua doutor doutor pereira neto,"Tristeza, Porto Alegre - RS",70m²,2.0,1.0,3.0
19278,ref: 415442,R$ 695.000,rua carlos trein filho,"Mont'serrat, Porto Alegre - RS",101m²,3.0,2.0,3.0
19279,ref: 413601,R$ 207.500,rua general cipriano ferreira,"Centro Historico, Porto Alegre - RS",42m²,1.0,,1.0
19280,ref: 413604,R$ 225.000,rua riachuelo,"Centro Historico, Porto Alegre - RS",30m²,1.0,,1.0
19281,ref: 413607,R$ 479.900,rua engenheiro frederico dahne,"Sarandi, Porto Alegre - RS",64m²,3.0,1.0,3.0
19282,ref: 413611,R$ 140.000,rua dos andradas,"Centro Historico, Porto Alegre - RS",30m²,1.0,,1.0
19283,ref: 413612,R$ 290.000,rua padre angelo corso,"Cavalhada, Porto Alegre - RS",64m²,3.0,,1.0
19284,ref: 413615,R$ 616.307,rua coronel aristides,"Camaqua, Porto Alegre - RS",71m²,2.0,2.0,3.0
19285,ref: 413622,R$ 185.000,rua padre joao batista reus,"Cavalhada, Porto Alegre - RS",55m²,2.0,1.0,1.0
19286,ref: 413626,R$ 295.000,rua airton ferreira da silva,"Humaita, Porto Alegre - RS",51m²,2.0,1.0,3.0
19287,ref: 413630,R$ 855.000,rua coronel bordini,"Mont'serrat, Porto Alegre - RS",128m²,3.0,1.0,4.0
19288,ref: 416836,R$ 300.000,rua primeiro de setembro,"Sao Jose, Porto Alegre - RS",51m²,2.0,1.0,1.0
19289,ref: 416838,R$ 380.000,rua carlos reverbel,"Jardim Carvalho, Porto Alegre - RS",68m²,3.0,1.0,3.0
19290,ref: 415615,R$ 650.000,rua anita garibaldi,"Mont'serrat, Porto Alegre - RS",84m²,3.0,1.0,3.0
19291,ref: 415618,R$ 332.500,rua dona adda mascarenhas de moraes,"Jardim Itu-Sabara, Porto Alegre - RS",72m²,2.0,1.0,1.0
19292,ref: 415620,R$ 330.000,rua miguel tostes,"Moinhos de Vento, Porto Alegre - RS",38m²,1.0,1.0,2.0
19293,ref: 415626,R$ 470.000,avenida doutor carlos barbosa,"Azenha, Porto Alegre - RS",60m²,2.0,1.0,3.0
19294,ref: 415631,R$ 185.000,avenida clovis paim grivot,"Humaita, Porto Alegre - RS",56m²,2.0,,1.0
19295,ref: 415639,R$ 799.000,rua jari,"Passo D'areia, Porto Alegre - RS",75m²,3.0,2.0,3.0
19296,ref: 415641,R$ 320.000,rua santa cecilia,"Santa Cecilia, Porto Alegre - RS",63m²,2.0,,1.0
19297,ref: 415642,R$ 450.000,rua irmao norberto francisco rauch,"Jardim Carvalho, Porto Alegre - RS",81m²,3.0,2.0,4.0
19298,ref: 415644,R$ 426.000,avenida dos cubanos,"Partenon, Porto Alegre - RS",39m²,1.0,1.0,1.0
19299,ref: 415645,R$ 1.140.000,rua jatai,"Cristal, Porto Alegre - RS",150m²,2.0,1.0,2.0
19300,ref: 415650,R$ 300.000,rua rocha pombo,"Partenon, Porto Alegre - RS",86m²,2.0,2.0,3.0
19301,ref: 416190,R$ 635.000,travessa jaguarao,"Sao Joao, Porto Alegre - RS",64m²,2.0,1.0,3.0
19302,ref: 416195,R$ 550.000,rua engenheiro arnaldo gladoch,"Sarandi, Porto Alegre - RS",75m²,3.0,2.0,2.0
19303,ref: 416197,R$ 210.000,rua tenente ary tarrago,"Jardim Itu-Sabara, Porto Alegre - RS",54m²,2.0,1.0,3.0
19304,ref: 416199,R$ 285.000*,avenida plinio brasil milano,"Passo D'areia, Porto Alegre - RS",52m²,2.0,,1.0
19305,ref: 416207,R$ 218.500,avenida cascais,"Passo das Pedras, Porto Alegre - RS",48m²,2.0,1.0,1.0
19306,ref: 416212,R$ 690.000,rua luiz cosme,"Passo D'areia, Porto Alegre - RS",106m²,3.0,1.0,4.0
19307,ref: 407268,R$ 194.750,rua coronel jose rodrigues sobral,"Partenon, Porto Alegre - RS",60m²,2.0,1.0,1.0
19308,ref: 407270,R$ 215.000,avenida protasio alves,"Morro Santana, Porto Alegre - RS",48m²,2.0,1.0,3.0
