,reference,preco,endereco,localizacao,metragem,quartos,garagens,banheiro
1023,ref: 454063,R$ 900.000,rua delminda silveira,"Agronomica, Florianopolis - SC",78m²,3,1.0,3.0
1024,ref: 454133,R$ 530.000,rua douglas seabra levier,"Trindade, Florianopolis - SC",69m²,3,1.0,1.0
1025,ref: 456005,R$ 3.200.000,rua duarte schutel,"Centro, Florianopolis - SC",179m²,3,2.0,7.0
1026,ref: 456952,R$ 2.300.000,rua marechal camara,"Estreito, Florianopolis - SC",240m²,4,2.0,6.0
1027,ref: 453190,R$ 1.100.000,rua rodrigo rampinelli jeremias,"Itacorubi, Florianopolis - SC",70m²,2,2.0,3.0
1028,ref: 454681,R$ 1.200.000,rua araci vaz callado,"Canto, Florianopolis - SC",114m²,3,3.0,3.0
1029,ref: 454709,R$ 1.491.433,rua salvatina feliciana dos santos,"Itacorubi, Florianopolis - SC",98m²,3,2.0,3.0
1030,ref: 454806,R$ 1.690.000,rua madalena barbi,"Centro, Florianopolis - SC",126m²,4,2.0,7.0
1031,ref: 454815,R$ 590.000,rua crispim mira,"Centro, Florianopolis - SC",40m²,1,1.0,1.0
1032,ref: 454817,R$ 550.000,rua crispim mira,"Centro, Florianopolis - SC",40m²,1,1.0,1.0
1033,ref: 454819,R$ 690.000,rua crispim mira,"Centro, Florianopolis - SC",57m²,1,1.0,3.0
1034,ref: 473047,R$ 1.272.000,rua heloisa rojo machado,"Campeche Sul, Florianopolis - SC",84m²,2,1.0,3.0
1035,ref: 473065,R$ 1.450.000,avenida campeche,"Lagoa Pequena, Florianopolis - SC",72m²,2,1.0,3.0
1036,ref: 471432,R$ 450.000,rua waldemar ouriques,"Capoeiras, Florianopolis - SC",64m²,2,1.0,3.0
1037,ref: 471331,R$ 1.250.000,rua sergio gil,"Balneario, Florianopolis - SC",91m²,3,1.0,3.0
1038,ref: 471346,R$ 1.400.000,rua sergio gil,"Balneario, Florianopolis - SC",92m²,2,1.0,3.0
1039,ref: 471800,R$ 1.659.300,rua marechal hermes,"Estreito, Florianopolis - SC",108m²,3,2.0,6.0
1040,ref: 470184,R$ 520.000,rua luiz pasteur,"Trindade, Florianopolis - SC",33m²,1,1.0,1.0
1041,ref: 475105,R$ 2.690.000,rua almirante lamego,"Centro, Florianopolis - SC",168m²,3,2.0,5.0
1042,ref: 467886,R$ 1.590.000,avenida campeche,"Lagoa Pequena, Florianopolis - SC",71m²,2,1.0,3.0
1043,ref: 467887,R$ 658.000,rua martinho de haro,"Ingleses, Florianopolis - SC",67m²,2,1.0,3.0
1044,ref: 466677,R$ 1.750.000,rodovia tertuliano brito xavier,"Jurere Leste, Florianopolis - SC",117m²,3,1.0,6.0
1045,ref: 461827,R$ 520.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",48m²,1,1.0,3.0
1046,ref: 466287,R$ 1.020.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",101m²,3,2.0,3.0
1047,ref: 466288,R$ 690.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",67m²,2,1.0,3.0
1048,ref: 466843,R$ 870.000,rua joao pio duarte silva,"Corrego Grande, Florianopolis - SC",85m²,3,1.0,3.0
1049,ref: 466851,R$ 545.000,rua pastor william richard schisler filho,"Itacorubi, Florianopolis - SC",73m²,3,1.0,1.0
1050,ref: 474428,R$ 760.000,rua sao jose,"Jardim Atlantico, Florianopolis - SC",109m²,3,1.0,4.0
1051,ref: 474433,R$ 550.000,avenida prefeito waldemar vieira,"Saco dos limoes, Florianopolis - SC",64m²,2,1.0,3.0
1052,ref: 474435,R$ 730.000,rua tenente silveira,"Centro, Florianopolis - SC",70m²,2,1.0,1.0
1053,ref: 474436,R$ 1.199.000,avenida madre benvenuta,"Trindade, Florianopolis - SC",82m²,3,1.0,3.0
1054,ref: 474437,R$ 1.428.499,estrada caminho dos acores,"Santo Antonio de Lisboa, Florianopolis - SC",75m²,2,2.0,4.0
1055,ref: 474438,R$ 500.000,rua joao medeiros junior,"Saco dos limoes, Florianopolis - SC",44m²,1,1.0,2.0
1056,ref: 474440,R$ 565.000,rua lauro linhares,"Trindade, Florianopolis - SC",95m²,3,1.0,2.0
1057,ref: 474444,R$ 2.600.000,rua almirante lamego,"Centro, Florianopolis - SC",163m²,4,3.0,7.0
1058,ref: 474448,R$ 1.350.000,rodovia virgilio varzea,"Vargem Pequena, Florianopolis - SC",176m²,3,2.0,4.0
1059,ref: 474449,R$ 400.000,rua joao motta espezim,"Saco dos limoes, Florianopolis - SC",72m²,3,1.0,3.0
1060,ref: 474206,R$ 1.500.000,rua frei caneca,"Agronomica, Florianopolis - SC",134m²,3,1.0,5.0
1061,ref: 474207,R$ 4.300.000,rua frei caneca,"Agronomica, Florianopolis - SC",110m²,4,2.0,3.0
1062,ref: 474208,R$ 1.867.167,rua delminda silveira,"Agronomica, Florianopolis - SC",157m²,3,2.0,3.0
1063,ref: 474214,R$ 490.000,rua pascoal simone,"Coqueiros, Florianopolis - SC",63m²,2,1.0,3.0
1064,ref: 474226,R$ 590.000,rua general bittencourt,"Centro, Florianopolis - SC",66m²,2,1.0,1.0
1065,ref: 474240,R$ 960.000,rodovia virgilio varzea,"Saco Grande, Florianopolis - SC",128m²,3,2.0,3.0
1066,ref: 474153,R$ 1.350.000,rua rui barbosa,"Agronomica, Florianopolis - SC",157m²,4,2.0,5.0
1067,ref: 474159,R$ 724.400,rua araci vaz callado,"Coloninha, Florianopolis - SC",78m²,1,1.0,3.0
1068,ref: 474161,R$ 850.000,rua olavo bilac,"Canto, Florianopolis - SC",82m²,2,1.0,3.0
1069,ref: 474162,R$ 380.000,rua doutor doutor abel capela,"Capoeiras, Florianopolis - SC",73m²,3,1.0,2.0
1070,ref: 474164,R$ 1.400.000,rua dom joaquim,"Centro, Florianopolis - SC",138m²,4,2.0,6.0
1071,ref: 474166,R$ 1.450.000,rua sao pedro,"Balneario, Florianopolis - SC",119m²,3,2.0,4.0
1072,ref: 474167,R$ 3.520.000,rua almirante lamego,"Centro, Florianopolis - SC",170m²,4,3.0,9.0
1073,ref: 474169,R$ 1.100.000,rua julio dias,"Coqueiros, Florianopolis - SC",120m²,3,2.0,5.0
1074,ref: 474170,R$ 1.200.000,rua laurindo januario da silveira,"Canto da Lagoa, Florianopolis - SC",113m²,3,2.0,5.0
1075,ref: 474171,R$ 1.400.000,rua almirante lamego,"Centro, Florianopolis - SC",96m²,3,1.0,4.0
1076,ref: 474172,R$ 475.000,rua almirante dorval melchiades de souza,"Centro, Florianopolis - SC",59m²,2,1.0,1.0
1077,ref: 474175,R$ 800.000,rua embauba do ribeirao,"Moenda, Florianopolis - SC",72m²,2,1.0,3.0
1078,ref: 474176,R$ 665.000,rua joao pio duarte silva,"Pantanal, Florianopolis - SC",63m²,2,1.0,3.0
1079,ref: 474177,R$ 2.345.000,rua joaquim costa,"Agronomica, Florianopolis - SC",1m²,2,1.0,5.0
1080,ref: 474180,R$ 1.430.000,rua araci vaz callado,"Coloninha, Florianopolis - SC",129m²,3,2.0,7.0
1081,ref: 474181,R$ 670.000,avenida governador jorge lacerda,"Costeira do Pirajubae, Florianopolis - SC",77m²,3,1.0,3.0
1082,ref: 474182,R$ 370.000,rua celso martins da silveira,"Ressacada, Florianopolis - SC",50m²,2,1.0,1.0
1083,ref: 474185,R$ 320.000,rua joao motta espezim,"Saco dos limoes, Florianopolis - SC",40m²,1,1.0,1.0
1084,ref: 474187,R$ 700.000,rua joao medeiros junior,"Saco dos limoes, Florianopolis - SC",63m²,2,2.0,5.0
1085,ref: 474188,R$ 490.000,estrada manoel leoncio de souza brito,"Vargem Pequena, Florianopolis - SC",53m²,2,1.0,1.0
1086,ref: 474193,R$ 800.000,rodovia virgilio varzea,"Saco Grande, Florianopolis - SC",72m²,2,1.0,3.0
1087,ref: 474197,R$ 795.000,rua salome damazio jacques,"Trindade, Florianopolis - SC",95m²,3,1.0,3.0
1088,ref: 474198,R$ 1.130.000,rua professor professor milton roque ramos krieger,"Trindade, Florianopolis - SC",116m²,3,2.0,7.0
1089,ref: 474199,R$ 960.000,rua professor professor odilon fernandes,"Trindade, Florianopolis - SC",91m²,3,1.0,3.0
1090,ref: 474307,R$ 450.000,rua silva jardim,"Centro, Florianopolis - SC",107m²,3,1.0,3.0
1091,ref: 474308,R$ 495.000,rua tenente silveira,"Centro, Florianopolis - SC",60m²,2,,1.0
1092,ref: 474309,R$ 1.550.000,rua presidente nereu ramos,"Centro, Florianopolis - SC",108m²,3,2.0,7.0
1093,ref: 474310,R$ 1.750.000,avenida trompowsky,"Centro, Florianopolis - SC",150m²,3,2.0,7.0
1094,ref: 474311,R$ 390.000,rua joao marcal,"Trindade, Florianopolis - SC",62m²,2,1.0,1.0
1095,ref: 474312,R$ 1.000.000,rua douglas seabra levier,"Trindade, Florianopolis - SC",163m²,3,2.0,4.0
1096,ref: 474313,R$ 780.000,rua general bittencourt,"Centro, Florianopolis - SC",66m²,2,2.0,3.0
1097,ref: 474315,R$ 550.000,rua jose joao martendal,"Trindade, Florianopolis - SC",72m²,2,1.0,3.0
1098,ref: 474324,R$ 1.169.000,rua pastor william richard schisler filho,"Itacorubi, Florianopolis - SC",102m²,3,2.0,5.0
1099,ref: 474326,R$ 1.150.000,avenida santa catarina,"Balneario, Florianopolis - SC",144m²,4,3.0,4.0
1100,ref: 474327,R$ 1.220.000,avenida itamarati,"Itacorubi, Florianopolis - SC",125m²,3,2.0,4.0
1101,ref: 474328,R$ 1.350.000,rua itapiranga,"Itacorubi, Florianopolis - SC",92m²,3,1.0,3.0
1102,ref: 474330,R$ 399.000,rua vera linhares de andrade,"Itacorubi, Florianopolis - SC",53m²,2,1.0,1.0
1103,ref: 474332,R$ 2.100.000,rua sao francisco,"Centro, Florianopolis - SC",147m²,4,2.0,4.0
1104,ref: 474333,R$ 489.000,rua padre roma,"Centro, Florianopolis - SC",67m²,2,1.0,1.0
1105,ref: 474334,R$ 940.000,avenida trompowsky,"Centro, Florianopolis - SC",115m²,3,1.0,4.0
1106,ref: 474335,R$ 2.180.000,rua gentil leandro dos santos,"Saco dos limoes, Florianopolis - SC",201m²,4,2.0,4.0
1107,ref: 474336,R$ 830.000,rua pascoal simone,"Coqueiros, Florianopolis - SC",71m²,2,2.0,3.0
1108,ref: 474338,R$ 1.190.000,rua duarte schutel,"Centro, Florianopolis - SC",88m²,3,1.0,3.0
1109,ref: 474341,R$ 1.111.000,rua pastor william richard schisler filho,"Itacorubi, Florianopolis - SC",96m²,2,2.0,3.0
1110,ref: 474342,R$ 2.950.000,rua otavio francisco quintino,"Joao Paulo, Florianopolis - SC",243m²,3,3.0,7.0
1111,ref: 474344,R$ 780.000,rodovia admar gonzaga,"Itacorubi, Florianopolis - SC",47m²,1,1.0,1.0
1112,ref: 474345,R$ 465.000,rua araci vaz callado,"Canto, Florianopolis - SC",78m²,3,1.0,3.0
1113,ref: 474346,R$ 1.115.000,rua frei evaristo,"Centro, Florianopolis - SC",83m²,2,1.0,3.0
1114,ref: 474347,R$ 1.217.000,rua pastor william richard schisler filho,"Itacorubi, Florianopolis - SC",130m²,3,2.0,7.0
1115,ref: 474350,R$ 3.900.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",297m²,4,3.0,6.0
1116,ref: 474352,R$ 2.850.000,rua otavio francisco quintino,"Joao Paulo, Florianopolis - SC",230m²,3,2.0,5.0
1117,ref: 474355,R$ 625.000,rua pastor william richard schisler filho,"Itacorubi, Florianopolis - SC",53m²,1,1.0,1.0
1118,ref: 474356,R$ 1.139.000,rua pastor william richard schisler filho,"Itacorubi, Florianopolis - SC",114m²,2,2.0,5.0
1119,ref: 473302,R$ 710.000,rua joao pio duarte silva,"Pantanal, Florianopolis - SC",97m²,3,1.0,3.0
1120,ref: 473306,R$ 795.000,rodovia admar gonzaga,"Itacorubi, Florianopolis - SC",177m²,4,2.0,5.0
1121,ref: 473318,R$ 320.000,rua capitao romualdo de barros,"Saco dos limoes, Florianopolis - SC",44m²,1,,1.0
1122,ref: 473345,R$ 799.000,avenida buriti,"Itacorubi, Florianopolis - SC",71m²,2,1.0,3.0
1123,ref: 473355,R$ 550.000,avenida madre benvenuta,"Trindade, Florianopolis - SC",75m²,3,1.0,2.0
1124,ref: 469812,R$ 3.100.000,rua santos saraiva,"Capoeiras, Florianopolis - SC",227m²,3,4.0,6.0
1125,ref: 469822,R$ 1.955.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",184m²,4,3.0,4.0
1126,ref: 469838,R$ 760.000*,rodovia amaro antonio vieira,"Itacorubi, Florianopolis - SC",75m²,3,1.0,3.0
1127,ref: 469839,R$ 870.000,rodovia amaro antonio vieira,"Itacorubi, Florianopolis - SC",74m²,3,2.0,3.0
1128,ref: 469860,R$ 986.000,rua juvencio costa,"Trindade, Florianopolis - SC",78m²,2,1.0,5.0
1129,ref: 474561,R$ 795.000,rua professor professor clementino de brito,"Capoeiras, Florianopolis - SC",91m²,3,2.0,3.0
1130,ref: 475428,R$ 539.000,rua lauro linhares,"Trindade, Florianopolis - SC",66m²,2,1.0,1.0
1131,ref: 475434,R$ 860.000,rua angelo la porta,"Centro, Florianopolis - SC",67m²,2,1.0,3.0
1132,ref: 475178,R$ 900.000,rua joao pio duarte silva,"Corrego Grande, Florianopolis - SC",117m²,3,2.0,5.0
1133,ref: 475188,R$ 890.000,estrada haroldo soares glavan,"Saco Grande, Florianopolis - SC",70m²,2,1.0,2.0
1134,ref: 475193,R$ 990.000,rua jairo callado,"Agronomica, Florianopolis - SC",71m²,2,2.0,3.0
1135,ref: 474021,R$ 808.190,rua maria claudino da cruz,"Capoeiras, Florianopolis - SC",78m²,3,2.0,3.0
1136,ref: 448329,R$ 1.490.000,avenida dos buzios,"Jurere Oeste, Florianopolis - SC",57m²,1,1.0,2.0
1137,ref: 448395,R$ 670.000,rua intendente joao nunes vieira,"Ingleses, Florianopolis - SC",142m²,3,2.0,7.0
1138,ref: 448024,R$ 1.176.478,rua lauro linhares,"Trindade, Florianopolis - SC",95m²,2,2.0,3.0
1139,ref: 448031,R$ 1.974.413,travessa felipe godinho e silva,"Agronomica, Florianopolis - SC",102m²,3,2.0,3.0
1140,ref: 448141,R$ 373.000,rua intendente joao nunes vieira,"Ingleses, Florianopolis - SC",176m²,3,,5.0
1141,ref: 448148,R$ 799.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",72m²,2,1.0,3.0
1142,ref: 448152,R$ 954.973,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",79m²,2,1.0,5.0
1143,ref: 448153,R$ 870.507,rua procopio manoel pires,"Trindade, Florianopolis - SC",106m²,2,1.0,3.0
1144,ref: 448155,R$ 950.620,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",103m²,2,2.0,5.0
1145,ref: 448160,R$ 350.000,rua paulina marques dos santos,"Ingleses, Florianopolis - SC",73m²,2,1.0,2.0
1146,ref: 448165,R$ 890.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",69m²,2,1.0,3.0
1147,ref: 448166,R$ 2.000.000,rua altamiro guimaraes,"Centro, Florianopolis - SC",226m²,4,2.0,4.0
1148,ref: 448168,R$ 1.700.000,rua rui barbosa,"Agronomica, Florianopolis - SC",204m²,4,2.0,1.0
1149,ref: 448169,R$ 4.050.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",234m²,2,3.0,5.0
1150,ref: 445056,R$ 2.500.000,estrada haroldo soares glavan,"Cacupe, Florianopolis - SC",157m²,3,3.0,7.0
1151,ref: 445060,R$ 2.885.000,estrada haroldo soares glavan,"Cacupe, Florianopolis - SC",172m²,3,2.0,6.0
1152,ref: 448173,R$ 1.990.000,travessa felipe godinho e silva,"Agronomica, Florianopolis - SC",124m²,3,2.0,4.0
1153,ref: 448177,R$ 2.800.000,rua almirante lamego,"Centro, Florianopolis - SC",141m²,4,2.0,5.0
1154,ref: 448182,R$ 9.500.000,avenida jornalista rubens de arruda ramos,"Centro, Florianopolis - SC",340m²,3,4.0,7.0
1155,ref: 448186,R$ 880.000,rua leonel pereira,"Cachoeira do bom Jesus, Florianopolis - SC",66m²,2,2.0,3.0
1156,ref: 448187,R$ 1.200.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",81m²,3,2.0,3.0
1157,ref: 448191,R$ 1.042.441,estrada haroldo soares glavan,"Saco Grande, Florianopolis - SC",94m²,3,1.0,3.0
1158,ref: 448197,R$ 1.299.500,rodovia admar gonzaga,"Itacorubi, Florianopolis - SC",96m²,3,2.0,3.0
1159,ref: 448198,R$ 780.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",64m²,2,1.0,5.0
1160,ref: 448201,R$ 1.280.000,rua julio vieira,"Joao Paulo, Florianopolis - SC",92m²,3,2.0,3.0
1161,ref: 448202,R$ 3.200.000,avenida jornalista rubens de arruda ramos,"Centro, Florianopolis - SC",225m²,4,2.0,7.0
1162,ref: 448211,R$ 680.000,rua recanto do sol,"Ingleses, Florianopolis - SC",105m²,2,1.0,1.0
1163,ref: 448022,R$ 1.458.238,rua lauro linhares,"Trindade, Florianopolis - SC",107m²,3,2.0,5.0
1164,ref: 446843,R$ 550.000,rua dos tubaroes,"Ingleses, Florianopolis - SC",95m²,3,1.0,3.0
1165,ref: 446851,R$ 1.550.000,rua antonio gomes,"Canto, Florianopolis - SC",103m²,3,3.0,3.0
1166,ref: 446864,R$ 1.180.000,rua professor professor ayrton roberto de oliveira,"Itacorubi, Florianopolis - SC",89m²,3,2.0,2.0
1167,ref: 446866,R$ 2.500.000,avenida afonso delambert neto,"Lagoa da Conceicao, Florianopolis - SC",235m²,3,2.0,7.0
1168,ref: 446867,R$ 1.620.000,rua almirante lamego,"Centro, Florianopolis - SC",137m²,2,1.0,4.0
1169,ref: 446868,R$ 1.190.000,rua salvatina feliciana dos santos,"Itacorubi, Florianopolis - SC",145m²,2,2.0,5.0
1170,ref: 448141,R$ 373.000,rua intendente joao nunes vieira,"Ingleses, Florianopolis - SC",176m²,3,,5.0
1171,ref: 448148,R$ 799.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",72m²,2,1.0,3.0
1172,ref: 448152,R$ 954.973,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",79m²,2,1.0,5.0
1173,ref: 448153,R$ 870.507,rua procopio manoel pires,"Trindade, Florianopolis - SC",106m²,2,1.0,3.0
1174,ref: 448155,R$ 950.620,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",103m²,2,2.0,5.0
1175,ref: 448160,R$ 350.000,rua paulina marques dos santos,"Ingleses, Florianopolis - SC",73m²,2,1.0,2.0
1176,ref: 448165,R$ 890.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",69m²,2,1.0,3.0
1177,ref: 448166,R$ 2.000.000,rua altamiro guimaraes,"Centro, Florianopolis - SC",226m²,4,2.0,4.0
1178,ref: 448168,R$ 1.700.000,rua rui barbosa,"Agronomica, Florianopolis - SC",204m²,4,2.0,1.0
1179,ref: 448169,R$ 4.050.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",234m²,2,3.0,5.0
1180,ref: 445056,R$ 2.500.000,estrada haroldo soares glavan,"Cacupe, Florianopolis - SC",157m²,3,3.0,7.0
1181,ref: 445060,R$ 2.885.000,estrada haroldo soares glavan,"Cacupe, Florianopolis - SC",172m²,3,2.0,6.0
1182,ref: 448173,R$ 1.990.000,travessa felipe godinho e silva,"Agronomica, Florianopolis - SC",124m²,3,2.0,4.0
1183,ref: 448177,R$ 2.800.000,rua almirante lamego,"Centro, Florianopolis - SC",141m²,4,2.0,5.0
1184,ref: 448182,R$ 9.500.000,avenida jornalista rubens de arruda ramos,"Centro, Florianopolis - SC",340m²,3,4.0,7.0
1185,ref: 448186,R$ 880.000,rua leonel pereira,"Cachoeira do bom Jesus, Florianopolis - SC",66m²,2,2.0,3.0
1186,ref: 448187,R$ 1.200.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",81m²,3,2.0,3.0
1187,ref: 448191,R$ 1.042.441,estrada haroldo soares glavan,"Saco Grande, Florianopolis - SC",94m²,3,1.0,3.0
1188,ref: 448197,R$ 1.299.500,rodovia admar gonzaga,"Itacorubi, Florianopolis - SC",96m²,3,2.0,3.0
1189,ref: 448198,R$ 780.000,rodovia joao paulo,"Joao Paulo, Florianopolis - SC",64m²,2,1.0,5.0
1190,ref: 448201,R$ 1.280.000,rua julio vieira,"Joao Paulo, Florianopolis - SC",92m²,3,2.0,3.0
1191,ref: 448202,R$ 3.200.000,avenida jornalista rubens de arruda ramos,"Centro, Florianopolis - SC",225m²,4,2.0,7.0
1192,ref: 448211,R$ 680.000,rua recanto do sol,"Ingleses, Florianopolis - SC",105m²,2,1.0,1.0
1193,ref: 448022,R$ 1.458.238,rua lauro linhares,"Trindade, Florianopolis - SC",107m²,3,2.0,5.0
1194,ref: 446843,R$ 550.000,rua dos tubaroes,"Ingleses, Florianopolis - SC",95m²,3,1.0,3.0
1195,ref: 446851,R$ 1.550.000,rua antonio gomes,"Canto, Florianopolis - SC",103m²,3,3.0,3.0
1196,ref: 446864,R$ 1.180.000,rua professor professor ayrton roberto de oliveira,"Itacorubi, Florianopolis - SC",89m²,3,2.0,2.0
1197,ref: 446866,R$ 2.500.000,avenida afonso delambert neto,"Lagoa da Conceicao, Florianopolis - SC",235m²,3,2.0,7.0
1198,ref: 446867,R$ 1.620.000,rua almirante lamego,"Centro, Florianopolis - SC",137m²,2,1.0,4.0
1199,ref: 446868,R$ 1.190.000,rua salvatina feliciana dos santos,"Itacorubi, Florianopolis - SC",145m²,2,2.0,5.0
1200,ref: 472678,R$ 1.350.000,rua brisamar,"Ingleses, Florianopolis - SC",105m²,3,1.0,5.0
1201,ref: 472681,R$ 450.000,rodovia virgilio varzea,"Canasvieiras, Florianopolis - SC",52m²,2,1.0,1.0
1202,ref: 472682,R$ 7.000.000,avenida campeche,"Campeche Norte, Florianopolis - SC",305m²,4,4.0,4.0
1203,ref: 472684,R$ 498.000,rua cedro rosa do sul,"Alto Ribeirao Leste, Florianopolis - SC",41m²,1,1.0,1.0
1204,ref: 472685,R$ 894.500,rua recanto do sol,"Ingleses, Florianopolis - SC",73m²,2,1.0,4.0
1205,ref: 472686,R$ 2.235.000,rua ana luiza vieira,"Lagoa Pequena, Florianopolis - SC",106m²,2,2.0,4.0
1206,ref: 472688,R$ 1.390.000,avenida campeche,"Campeche Norte, Florianopolis - SC",103m²,3,2.0,4.0
1207,ref: 472690,R$ 1.230.000,rodovia tertuliano brito xavier,"Jurere Leste, Florianopolis - SC",111m²,3,1.0,7.0
1208,ref: 472693,R$ 2.200.000,avenida campeche,"Lagoa Pequena, Florianopolis - SC",161m²,2,2.0,3.0
1209,ref: 472694,R$ 2.490.000,avenida campeche,"Campeche Norte, Florianopolis - SC",124m²,3,2.0,7.0
1210,ref: 472695,R$ 12.000.000,rua jeronimo venancio das chagas,"Lagoa Pequena, Florianopolis - SC",350m²,5,2.0,9.0
1211,ref: 472697,R$ 1.850.000,rua manoel pedro vieira,"Morro das Pedras, Florianopolis - SC",93m²,2,2.0,3.0
1212,ref: 474106,R$ 480.000,rua lauro linhares,"Trindade, Florianopolis - SC",84m²,3,1.0,3.0
1213,ref: 474133,R$ 1.530.000,rua delminda silveira,"Agronomica, Florianopolis - SC",132m²,4,2.0,5.0
1214,ref: 474134,R$ 1.900.000,rua delminda silveira,"Agronomica, Florianopolis - SC",160m²,3,1.0,4.0
1215,ref: 474135,R$ 8.000.000,rua frei caneca,"Agronomica, Florianopolis - SC",609m²,4,3.0,7.0
1216,ref: 474136,R$ 980.000,rua frei caneca,"Agronomica, Florianopolis - SC",101m²,3,1.0,4.0
1217,ref: 474149,R$ 545.000,rua pastor william richard schisler filho,"Itacorubi, Florianopolis - SC",78m²,3,1.0,1.0
1218,ref: 474150,R$ 978.000,rodovia admar gonzaga,"Itacorubi, Florianopolis - SC",75m²,2,1.0,3.0
1219,ref: 474257,R$ 1.240.000,rua altamiro guimaraes,"Centro, Florianopolis - SC",129m²,3,1.0,4.0
1220,ref: 474261,R$ 930.000,rua frei caneca,"Agronomica, Florianopolis - SC",63m²,2,1.0,3.0
1221,ref: 474263,R$ 1.350.000,rua sidney nocetti,"Agronomica, Florianopolis - SC",73m²,2,2.0,3.0
1222,ref: 474280,R$ 860.000,rua angelo la porta,"Centro, Florianopolis - SC",60m²,2,1.0,3.0
1223,ref: 474281,R$ 1.490.000,rua frei caneca,"Agronomica, Florianopolis - SC",73m²,2,2.0,3.0
1224,ref: 474289,R$ 2.300.000,avenida claudio alvim barbosa,"Estreito, Florianopolis - SC",121m²,3,2.0,5.0
1225,ref: 474290,R$ 642.000,rua pastor william richard schisler filho,"Itacorubi, Florianopolis - SC",53m²,2,1.0,1.0
1226,ref: 474291,R$ 1.206.000,rua pastor william richard schisler filho,"Itacorubi, Florianopolis - SC",129m²,3,2.0,7.0
1227,ref: 474292,R$ 265.000,rua santos saraiva,"Capoeiras, Florianopolis - SC",43m²,1,1.0,1.0
1228,ref: 474294,R$ 350.000,rua fernando machado,"Centro, Florianopolis - SC",50m²,1,,1.0
1229,ref: 474296,R$ 699.000,rua jose beiro,"Jardim Atlantico, Florianopolis - SC",109m²,3,1.0,4.0
1230,ref: 474297,R$ 6.200.000,avenida trompowsky,"Centro, Florianopolis - SC",514m²,4,3.0,8.0
1231,ref: 474298,R$ 530.000,rua angelo la porta,"Centro, Florianopolis - SC",37m²,1,1.0,1.0
1232,ref: 474299,R$ 2.400.000,avenida trompowsky,"Centro, Florianopolis - SC",237m²,4,2.0,6.0
1233,ref: 474303,R$ 2.090.000,rua germano wendhausen,"Centro, Florianopolis - SC",95m²,3,2.0,4.0
1234,ref: 474305,R$ 875.000,rua julio vieira,"Joao Paulo, Florianopolis - SC",76m²,2,1.0,4.0
1235,ref: 474306,R$ 550.000,rua maria eduarda,"Pantanal, Florianopolis - SC",31m²,1,1.0,1.0
1236,ref: 472591,R$ 630.000,rua do kalifa,"Canasvieiras, Florianopolis - SC",67m²,2,1.0,3.0
1237,ref: 472593,R$ 4.200.000,avenida campeche,"Campeche Norte, Florianopolis - SC",191m²,4,4.0,8.0
1238,ref: 472596,R$ 700.000,rua deputado paulo preis,"Jurere Leste, Florianopolis - SC",46m²,1,,1.0
1239,ref: 472598,R$ 2.500.000,rua madre maria vilac,"Cachoeira do bom Jesus, Florianopolis - SC",151m²,4,2.0,8.0
1240,ref: 472601,R$ 950.000,rua mario giocondo crocetta,"Ingleses, Florianopolis - SC",107m²,3,3.0,3.0
1241,ref: 472602,R$ 810.000,rua antonio jose thomaz da costa,"Lagoa Pequena, Florianopolis - SC",43m²,1,1.0,3.0
1242,ref: 472603,R$ 690.000,rua dos eucaliptos,"Canasvieiras, Florianopolis - SC",79m²,2,1.0,3.0
1243,ref: 472606,R$ 1.650.000,rua otavio cruz,"Lagoa Pequena, Florianopolis - SC",95m²,2,2.0,5.0
1244,ref: 472607,R$ 2.400.000,rua jeronimo venancio das chagas,"Lagoa Pequena, Florianopolis - SC",161m²,2,1.0,3.0
1245,ref: 472608,R$ 880.000,avenida campeche,"Lagoa Pequena, Florianopolis - SC",46m²,1,1.0,3.0
1246,ref: 472613,R$ 1.700.000,rua manoel pedro vieira,"Morro das Pedras, Florianopolis - SC",90m²,2,2.0,3.0
1247,ref: 472614,R$ 670.000,rua sucupira,"Campeche Sul, Florianopolis - SC",37m²,1,1.0,1.0
1248,ref: 472616,R$ 4.980.000,rua manoel pedro vieira,"Morro das Pedras, Florianopolis - SC",260m²,3,2.0,6.0
1249,ref: 472625,R$ 1.561.637,rua intendente joao nunes vieira,"Ingleses, Florianopolis - SC",178m²,3,4.0,7.0
